sample,Rv0603
SRX3995807,0.5182976804
SRX3995806,0.4670208831
SRX3995809,0.0
SRX3995808,0.4461222764
SRX4619048,0.0
SRX4619047,0.0
SRX4619049,0.0
SRX4619050,0.0
SRX3995804,0.0
SRX3995805,0.0
SRX5089845,-0.6417540552000001
SRX5089844,-0.3504399783
SRX5089860,0.2337105321
SRX5089859,0.1157143431
SRX5089858,-0.34942487520000004
SRX5089854,-0.9638752572
SRX5089853,-0.7689886907
SRX5089852,-1.1821643341
SRX5089856,0.2229605744
SRX5089855,-0.8047056986000001
SRX5089857,-0.2500726975
SRX5089868,-0.9473149417000001
SRX5089866,-0.3643973553
SRX5089867,0.18278173
SRX5089870,0.40243669190000003
SRX5089869,0.2002188641
SRX5089871,0.6342149955
SRX5089846,-0.6117291037
SRX5089848,-0.2290721892
SRX5089847,0.211556503
SRX5089849,-1.5146620983
SRX5089850,-0.3480862582
SRX5089851,-0.492097781
SRX5089863,0.48102577020000004
SRX5089861,-0.7836027587000001
SRX5089862,0.6564146474
SRX5089865,0.4205728889
SRX5089864,-0.44578015860000003
SRX5388955,-0.015004756000000001
SRX5388957,-0.23973550740000002
SRX5388954,0.1170315643
SRX5388956,0.13770869900000002
SRX5388960,-0.8004030692
SRX5388961,0.044055783
SRX5388959,-0.4577966201
SRX5388958,-0.3066714359
SRX5388964,0.1252378106
SRX5388965,0.4908467286
SRX5388962,0.3516195149
SRX5388963,0.3732086006
SRX6889335,-0.095658041
SRX6889333,0.095658041
SRX6810002,0.1397342927
SRX6810004,0.0787849191
SRX6810003,-0.2185192118
SRX6810006,-0.4074700967
SRX6810005,-0.7659695628000001
SRX6810007,0.0317279607
ERX1818322,0.1864625742
ERX1818321,-0.1864625742
SRX2617830,0.1056075982
SRX2617831,0.6467762711
SRX2617833,0.3225758244
SRX2617832,-1.0475515574
SRX2617828,0.6982411481
SRX2617827,-0.3407964597
SRX2617829,-0.3574446884
SRX3456119,2.1825414984
SRX3456118,0.7315731824
SRX3456117,-1.7727302548
SRX3456101,0.3270048028
SRX3456099,1.445725452
SRX3456100,-1.7727302548
SRX3456107,1.7328299038
SRX3456105,-1.7727302548
SRX4374122,-0.187886472
SRX4374121,-0.2364375823
SRX4374123,-0.4848941563
SRX4374124,-0.1318949945
SRX4374125,0.2377534974
SRX4374126,-0.1058585029
SRX4374127,-0.634201872
SRX4374128,-0.0422710288
SRX4374129,-0.3886003268
SRX4374130,0.0067867024000000005
SRX4374132,-0.8827424558
SRX4374131,-0.3664430876
SRX4374133,-0.093557314
SRX4374135,-1.1751362323
SRX4374134,-0.7344346881
SRX4374138,-0.1744626997
SRX4374136,-0.020483315300000002
SRX4374137,-0.32743412380000003
SRX1091379,0.1047527916
SRX1091380,-0.5624323505000001
SRX1091377,0.2235448031
SRX1091378,-0.2235448031
SRX4647145,-0.3914509216
SRX4647146,-0.1891723781
SRX4647147,-0.0933499665
SRX4647144,-0.20789128140000002
SRX4647143,0.1572824128
SRX4647142,0.0506088686
SRX4647155,-0.9303990772
SRX4647152,0.4423345119
SRX4647153,0.0329762648
SRX4647154,-0.6191779215000001
SRX4647148,-0.6452302344
SRX4647149,-1.4387853608
SRX4647151,-0.5838561259
SRX4647150,0.1631113654
SRX4647123,0.39061618600000003
SRX4647124,-0.1278872368
SRX4647125,-0.2627289492
SRX3103185,0.36869177210000004
SRX3103189,-0.7184486717
SRX3103187,-1.1265622747
SRX3103184,0.0913517699
SRX3103188,0.2764539556
SRX3103186,-0.3678057256
SRX1372110,0.5552545680000001
SRX1372111,0.2004475447
SRX1372108,0.4732085278
SRX1372109,-0.4732085278
SRX4506085,0.2964015471
SRX4506083,0.3286706974
SRX4506089,0.595989538
SRX4506087,0.1490206634
SRX4506077,-0.1094919579
SRX4506079,0.5202523023
SRX4506075,-0.749935411
SRX4506081,0.3391750667
SRX4506084,0.288411801
SRX4506086,0.8004352779
SRX4506088,0.366661701
SRX4506090,0.4571015221
SRX4506078,1.0883553275
SRX4506080,0.6956718315
SRX4506082,0.519590439
SRX4506076,0.6705764925000001
SRX5352221,-1.4662392749
SRX5352223,-0.6584857722
SRX5352222,-0.3891050399
SRX5352229,0.2088617613
SRX5352227,-0.3421101066
SRX5352228,0.4114102777
SRX5352231,-2.0653878624
SRX5352232,-1.9448936046
SRX5352230,-1.2285452464
SRX5352225,-0.4971341434
SRX5352224,0.2832877515
SRX5352226,-1.8638608869
SRX5352220,0.2500774528
SRX5352219,-0.1009203746
SRX5352218,-0.14915707820000002
SRX4498228,1.6406669932
SRX4498224,0.46481820760000003
SRX4498230,0.9674373540000001
SRX4498226,-1.2399383031
SRX4498218,0.2396839295
SRX4498216,-0.3271738829
SRX4498220,0.1661290912
SRX4498222,-0.07863913780000001
SRX4498225,0.6891407872
SRX4498227,1.8111728784
SRX4498231,0.4490512115
SRX4498229,0.4342056849
SRX4498217,0.41974514830000004
SRX4498221,0.2289915994
