,0
gene_id,Rv0355c
name,PPE8
operon,Op242
gene_product,PPE family protein PPE8
COG,Cell motility
regulator,"Rv0023,Rv0043c,Rv0047c,Rv0081,Rv0135c,Rv0195,Rv0275c,Rv0324,Rv0465c,Rv0678,Rv0767c,mprA,mprB,trcR,Rv1049,Rv1167c,Rv1219c,Rv1473A,Rv1719,Rv1816,Rv2011c,Rv2021c,Rv2034,Rv2250c,sirR,devR,Rv3249c,sigF,Rv3488,lsr2,Rv3736,Rv3830c,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0355c"">External Database</a>"
