,0
gene_id,Rv2392
name,cysH
operon,Op1511
gene_product,phosphoadenosine phosphosulfate reductase
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv0081,Rv0302,Rv0485,phoP,mprA,mprB,trcR,Rv1219c,marR,Rv1816,Rv2011c,Rv2250c,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2392"">External Database</a>"
