,0
gene_id,Rv3249c
name,Rv3249c
operon,Op2039
gene_product,TetR family transcriptional regulator
COG,Transcription
regulator,"Rv0023,Rv0047c,Rv0081,Rv0324,Rv0653c,Rv0678,mprA,mprB,Rv1255c,Rv1353c,Rv2324,devR,Rv3249c,kstR,lsr2,whiB4,Rv3736,tcrX,Acid Shock"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3249c"">External Database</a>"
