,0
gene_id,Rv0668
name,rpoC
operon,Op437
gene_product,DNA-directed RNA polymerase subunit beta'
COG,Transcription
regulator,"Rv0302,csoR,Rv1473A,Rv1776c,Rv2250c,Rv2887,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0668"">External Database</a>"
