,0
gene_id,Rv1731
name,gabD2
operon,Op1078
gene_product,succinate-semialdehyde dehydrogenase
COG,Energy production and conversion
regulator,"whiB5,Rv0023,Rv0081,Rv1353c,lysG,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1731"">External Database</a>"
