Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
STM14_5551,0.0065931253999896395,0.007952636321056741,0.010010585094478618,0.007153658123824656,-0.015682003225607647,0.002867050938231441,-0.00782882929710366,-0.015666657181016508,-0.00702438087287419,0.005479696808578719,0.007751067075177364,0.014466961795215413,0.0028739834626971337,-0.01992335010399529,0.012876703690618767,0.0022586925068480883,-0.0033999405852235226,-0.02032475092363493,-0.002640956813608609,0.0010003957549011436
STM14_5552,0.0027918347440652833,0.009598508017382866,0.0012252662039709203,0.007772478162423404,-0.013710500105371882,0.00699268779066352,-0.0005359624150518788,-0.0195631119978067,-0.00702037765424895,0.007582081714513678,0.004742664383024242,0.013139515869736105,-0.009083816059255977,-0.027638114297411285,0.013117883101107158,0.010446129262864699,-0.005716297828241458,-0.011789233286653161,-0.007996218454530248,-0.000504896937762536
STM14_5553,0.008312450012712386,0.009715077600436817,-0.005583967762971029,0.012644746862390498,-0.01022882836143427,0.0032977800637304295,-0.0021258601203385714,-0.021868312400928867,-0.010120199913358559,0.00939686765800487,0.002285613067718512,0.013035416677578232,-0.005695938095962951,-0.014023074439176688,0.013032594663149197,0.00853044699806644,-0.0036249703110779906,-0.010725244537462651,-0.0020758194629992483,0.0014661211848374133
STM14_5554,0.010492472949537472,0.014081741835992144,-0.008142153028371412,0.0056094796263934385,-0.012933158461895394,0.005142342038299058,0.0018637733967897306,-0.01310685153603446,-0.00788058427848416,0.005262100422802375,0.0017687734992328143,0.01162172464254305,0.0008669343375571789,-0.010566069811148321,0.014287600910585322,0.0089266961469887,-0.008935887867434975,-0.011207535769559112,-0.007570386194296376,-0.000666643434264622
STM14_5555,0.00568384826809806,0.012735663394242591,-0.001099233380087351,-0.004614851744209827,-0.006565838056142899,0.010330045877213858,-0.008134566385229377,-0.0122353858666224,-0.011738660613528408,0.0068967006807011556,-0.010203215235254021,0.0060022136113794585,0.0011012929891444315,-0.009023053305205565,0.030706051731414323,0.009292064964567805,-0.008238768922937208,-0.009382930259017484,-0.006938248849763017,0.007934096418985027
STM14_5556,0.015573533800349447,0.00961976343727693,-0.0190908317652313,-0.0032549746572595817,0.002797175499495588,0.002514130843262729,0.005942177335504984,-0.0010738272892453031,-0.0011919094558020195,-0.002104415813330008,-0.003112974194637567,0.011076711012580223,0.009994009939915576,-0.006208199372820307,0.01491317212010668,0.014398405179390748,-0.0009656411131617213,0.00034130251434932033,-0.0060030039377206535,-0.008444318808475685
STM14_5557,0.0020090962163500877,-0.002364277150029307,0.0001979071353903677,-0.007620151944623656,-0.010443572773150752,0.003974841339319444,-0.010722934356278432,0.003827004499647045,0.00019047303274216058,-0.0007167294330569575,-0.006145934000260972,-0.0063059619323627535,0.0065627604370616256,0.006487413512515198,-0.004479862509047512,0.013058639854781224,-0.0037311494606296503,0.02960141265779355,-0.010415660754146388,-0.004467352080736454
STM14_5558,-0.0012028986982406374,-0.037020657405314995,0.02517123651852599,0.020578951263378928,-0.0035645459519456353,-0.012806823701741766,-0.0004255792192406164,-0.00320813013969762,0.0012583151095427515,0.00519903808459454,0.014049035031945432,-0.0060859578853877435,0.008499672776741704,0.0026895601666546915,-0.015776029785711916,-7.8321607825525e-05,-0.0029813596717288005,0.016194975659839607,0.004868597457275687,0.012188173134239809
STM14_5559,0.0026964225765280765,-0.01827562494464815,0.006926002395736557,-0.003302923574789517,-0.002485302296056857,-0.006994765722167343,-0.00723179708499969,-0.016416586553241574,0.00979466383582514,0.001963110977713586,0.007481981113620805,-0.0015235086349908837,-0.0025929720945068622,-0.019910529709802234,0.0015618953092070894,0.0009931436328929535,-0.010257907472862062,0.008404722184102955,0.0028216073219368325,0.0037530026183081435
STM14_5560,0.02694404277559978,0.0015429026873379802,-0.011581398650521154,-0.01656905233747902,0.03830639940122838,0.030203039679228313,0.01546900502001419,0.0048586055934349915,0.02736041771721818,0.002187987569215842,0.01505092694115596,0.007926744744799132,0.016956632419213236,0.0008721000694527155,-0.006431088272940436,0.0025807658127338195,-0.007214374192433381,-0.01673830341885973,-0.02659874372907183,0.018865077786634824
STM14_5561,0.023828055569367318,-0.0023227601441821013,-0.026440705407654704,-0.01616800813171614,0.05691493439328433,0.045797571437111294,0.032743614060433635,0.007479890114975447,0.016251740902106255,-0.0010300838557159096,0.00900520909140567,-0.008145922500078371,0.0054921229809911055,-0.008285401443739796,0.0047523407718882945,0.002703362018369009,-0.010158640422054437,-0.025701969135564755,-0.04212771972647697,-0.0015624752167179388
STM14_5562,0.011407059969018155,-0.0017353677400391702,-0.023595472009945245,-0.01621389315847056,0.05852494731514429,0.05259976460182557,0.024973554859827007,-0.0024322680281073515,0.01801140220788399,-0.004174389305314803,-0.0037365160102251272,-0.014519521718249075,0.014260560000938277,-0.00553012267181759,0.007849995427480744,0.0013130409042281263,-0.012397847567908933,-0.01734343865634993,-0.04044109685516267,0.012124879588898184
STM14_5563,0.017740716105366806,-0.005243350489031434,-0.005576002832439697,-0.006021327966107325,0.05526568964090969,0.06663466320227905,0.02450925257437514,-0.007950883792400274,0.029812102829202304,0.0014494568462137232,-0.0034946740508736756,-0.00573405862986489,0.002667563254881741,0.014164409239163015,0.010155976226929072,0.007681724127272876,-0.00681029476601508,-0.02037464674668941,-0.05118916461209915,0.008395514978584285
STM14_5564,0.001556677435796659,-0.006099036605031048,-0.021459003463577573,-0.020263551092055264,0.03104320275806229,0.007517536281956575,0.029647543983667105,-0.004462585202813803,-0.00043390013592679307,-0.014370959518570607,0.019002548989323624,0.0018822180698238797,0.01876820185629031,-0.021072160450905736,0.007958764054605043,-0.006679318442423929,-0.00437337092810958,-0.018856431098012758,-0.017823482421369,0.0013603808407734715
STM14_5565,0.0007334312994971686,-0.007006018476332465,-0.021010884297997377,-0.002489639766865545,0.005378521720229188,-0.0018503765785208915,0.005065839578997435,-0.001965030067179615,-0.017397671899614775,-0.0008937939792680162,0.009269448342379905,0.018841150150597136,0.0034131870927348097,-0.00043490629974070896,0.012602962655431382,0.0028532438794915626,-0.0008386773629678201,0.0029267453006802655,-0.0024933754724376055,-0.00578325306920661
STM14_5566,-0.004675271544261412,0.004420661742841079,0.005691611806091133,0.010459404095970286,0.0036783997961936637,0.00538106676678185,0.007910834210568318,-0.012400460393568189,-0.02065020282272006,-0.001239218285729451,0.019615612363893874,0.022664119934183678,0.004798048447923659,-0.009014520355411115,-0.0014076436363914947,0.007096921038440023,-0.012132533214591729,-0.012866534412153276,-0.008315675941955659,-0.0038030787114315795
STM14_5567,-0.0015493188249044504,-0.010192186107914914,0.0002007068210699366,0.01782859178529489,-0.005278683484158037,0.007889453873318972,0.0003240553690008612,-0.011792207344711824,-0.01864149819387524,0.002205727846656999,0.014060565187026957,0.021643781300288645,0.005018404905950122,-0.007483800195079809,0.006965758865364795,0.005160751499166691,-0.012270942481235437,-0.013132484026757736,-0.011086417307025125,0.0026248569872489966
STM14_5568,-0.0045325758237996115,-0.00776980769304924,0.002827249889600562,0.020126297885511103,-0.009078378396272327,0.004068937543584572,-0.009253786012492216,-0.02002723907617314,-0.015741517595520574,-0.0007568974184594707,0.015616080825344499,0.020338585699037435,0.007227485196318466,-0.016089850029700453,0.003801569462948664,0.0053400123586236255,-0.01157356687055205,-0.019108721331980615,-0.005126054219957663,0.019373658284653535
STM14_5569,-0.007968522983406636,0.010058615263253435,-0.0005659585986536836,0.019609777216330452,0.008618145653764167,0.007805362695470256,0.0023145404276682,-0.0007890977296799897,-0.023594625619707096,-0.010344638544909374,0.00956192604473164,0.0178218354707156,-0.016001155082679706,-0.0007589506149364317,-0.0023713721169157137,-0.006800399993180891,-0.012117540963662222,-0.0010551992893917744,0.0013863139538288145,0.014477395743361036
STM14_5570,-0.02424223647672609,-0.019261453982681406,-0.007864970643768461,0.002658147742422635,-0.003987963307390835,-0.0035699374503421273,-0.004857826813085212,-0.01655148053319873,-0.002804367543138368,-0.018996188835568112,0.011364802974454684,0.019978688743649203,0.01643552270136782,-0.021202152368657988,0.0035342417845674167,-0.007244713781566602,-0.010139657314027797,-0.004940331224064907,-0.005690619663255917,0.0060156598515501425
STM14_5571,0.016714547396573222,-0.025033472149462967,0.0016569544666064895,0.0051451644046208896,-0.02596771170675083,-0.002329667488431277,0.001148165265602423,-0.034133042267785844,0.008063550840095001,0.00511515672627886,-0.005823603132482884,-0.00234690619269316,-0.005466853606103403,-0.030889914018616,-0.010637677721588808,-0.006128127537900722,0.0031131810029531703,-0.014787530498576834,-0.0021706000626748262,-0.008254402312647938
STM14_5572,0.01545902447627936,-0.016189626651843588,-0.005024120866753923,0.00046176304987100215,-0.021767589123710133,-0.005599480118831569,0.004499263502106422,-0.03317144316916964,-0.004661226623114372,0.013410930787739212,-0.010954972021770275,-0.008067146057894947,-0.004380862911956838,-0.03795319794822712,-0.0019789393381536477,-0.0015533613536100226,-0.0010878326082363274,-0.013192896145418733,-0.0002281825480812864,-0.00017721536700537243
STM14_5573,0.00015120705411667185,-0.009596059199808849,-0.004406639354920723,0.0040880174819050655,-0.00027501081475572525,-0.000525122701084417,-0.013860133990653173,-0.008742036552109232,-0.0006473144779620131,-0.0015048680060091005,-0.0028774131120259646,-0.023491371562747075,-0.009482563319857622,0.003690555404471619,0.00960621946806588,0.005321460176327697,6.748064776564871e-05,0.010186979697196251,-0.008233876909131856,0.002851432346567343
STM14_5574,-0.021357604989393576,-0.0054320246649219315,0.014132043536398374,0.01955172020931597,-0.0027130698975144766,-0.0010606102143051574,-0.0032844860492554483,-0.0009235958063800997,0.01023291976396356,-0.008749991245118625,0.0265181925209403,0.012515129286665047,-0.010451556606485899,0.00988490320941655,0.005274873821619137,-0.0009334446912390319,-0.0024777646034150934,-0.010654860646295491,-0.012624218712032358,0.005289987900491375
STM14_5575,-0.029127880373528075,-0.0010116588540782616,0.011841361304988387,0.004884531852411978,-0.01998401166701003,0.001573968015502143,0.002429591178526694,-0.010572347826439617,-0.015776056117079603,-0.01471387820797695,0.003734454916995354,0.06916519498866686,-0.013794558559280034,-0.01955481914263688,-0.010698843093227462,0.006981577301635833,-0.002385225539508662,0.006329201889884676,-0.005136721088236926,0.0015365336698547189
STM14_5576,0.005520832862605569,0.002252675650889033,0.00433808158674466,-0.01549171205714133,-0.024574442868907802,0.007253026301167726,0.009445392134763388,0.0006122603851267024,-0.024034267994751106,-0.0048446833853735115,0.008437080916153783,0.049551199883405506,-0.017141545619924762,-0.013077183465812372,-0.004040507836087918,0.010697039480751012,-0.008417385915200337,0.007197971857681323,-0.0025169119828609664,-0.00679310736308443
STM14_5577,0.00014878308839293356,-0.012894257247476504,-0.0011813442695424844,0.0002573601200218778,-0.002130167202139867,0.007076999802514246,0.0023397893095303958,0.0008934954217148864,0.00047298271607809834,0.015589617704304604,0.003037636670399898,0.03515626623665849,-0.002115117755483187,-0.03225452868020007,0.004331918393242635,-0.0037674702209697956,0.019928586624559808,-0.0029300220689248637,-0.012442446391547181,-0.00406052664387689
STM14_5578,0.008594070157550112,-0.0194742898109649,0.0066544643664498745,0.00954616213886733,0.002303993525831707,0.004353064245302401,-0.0068296064514840995,-0.008496228034805554,0.00952823572206839,0.01823886883775538,0.007018165589645497,0.010421490478928598,0.0018088935263103473,-0.012305848006999066,0.005992660756741298,-0.009363264236753838,0.026180996407306745,-0.0005273741746039846,-0.00881906199767988,-0.0046918081760057686
STM14_5579,-0.008326349434381557,-0.004395328616552929,-0.001565917797041866,-0.02261201936367823,0.001694287645902692,-0.0023016982929362504,-0.004912780709271126,0.0034393655650581,-0.0033180838354848413,-0.002871097736617586,0.004245693948250927,-0.002670201153176249,0.0024842088142993596,-0.015845140913031547,-0.0017051312193273101,-0.008507088533763203,-6.98631196678489e-05,-0.025667655831259115,-0.0024368507132792954,-0.008903707329961954
STM14_5580,-0.008276515244820381,-0.001841138361517659,-0.003350596603863085,-0.02154616275948384,0.0024576456948783047,0.0016028389420937859,-0.009630190634790252,0.002105265000308376,-0.002737827581751471,-0.0009959969819845706,0.00037979494283064887,-0.008805352977808885,0.002609535098934018,-0.020518274056707635,6.833835520092359e-06,-0.006655064986878033,-0.0014640039052421184,-0.018420029765736957,-0.002371516069059117,0.0017217177877344215
STM14_5581,-0.0005434091833093549,-0.004520267400010293,0.002714936881582584,-0.022289209168631533,-0.006481082099693832,-0.0050215500856699855,-0.0035813503597483267,0.0017317847226825112,0.0047027191508596,0.0032772619782465177,0.0038885953222933057,-0.0006776386373099585,0.0021821404207432752,-0.008208447134165228,0.0014752874524130285,0.002722801242149315,-0.004751992749887019,-0.015830139345117736,-0.00477411364743097,0.00213380412665388
STM14_5582,-0.006235580501722016,-0.000400233069097925,0.006843263675655824,-0.019968681176828353,-0.00888267156396395,-0.0022439816584127565,-0.004151564089307501,0.005207747805430573,0.012895204860951703,-0.001666346835931332,0.002824697597126584,0.011322074972000336,0.005546283214944344,-0.014534742337184638,0.002106441397350373,-0.005869421091474331,-0.0026766181180931004,-0.028361352893350823,-0.0070769194506720735,0.01412173455079441
STM14_5583,0.01850717686715158,-0.019899521320646377,0.02210735785419807,-0.023051628753119852,0.004598381548269191,-0.006844149947035177,0.0011791235095515193,0.0017102286599432906,0.015597235180437827,0.00980540933485085,0.00014969336179739616,-0.004218310838976697,-0.007616962164699339,0.02408272356138443,0.00287482166300295,-0.001003967173221529,-0.003505023044493219,-0.0162424293973513,-0.009049251766722851,-0.007932553242520258
STM14_5584,0.005836282448536476,-0.011188072360121376,-0.0065598163114254085,-0.01996383065940279,0.0005510883648419856,0.00019801391035109727,-0.0010479536015243287,-0.007338698995025862,0.0001544205893049812,-0.008412245330401084,-0.004277160500786759,-0.0036444703082680963,-0.009420423191559862,5.060129913235487e-05,0.005897436864400242,0.005936177961570984,-0.0021821225472827797,-0.009484611395953314,-0.008487411220130196,0.004693227622597653
STM14_5585,0.010087843008570749,-0.0014706904438375932,0.008859072710606711,-0.021634693017133125,-0.0028916123978384905,0.00019548027216198034,0.0004957149473463955,-0.006340123968847481,1.7224453792802583e-05,-0.0022528047252948534,-0.0019677362290035343,-0.007505986379075444,-0.01645112356686111,-0.009551897477053891,-0.0018143992419703827,0.000781036242187049,-0.0019270312319964674,-0.015072100843905345,-0.006702641389854586,-0.009998755846106756
STM14_5586,-0.0004910398983434573,-0.01585494968945821,-0.004918008501299392,-0.0037922968693813014,0.00242455900359297,0.003719433366751114,-0.01450023965230345,0.007875637545587226,-0.002841694312471215,-0.01794026839580929,0.005628973281982447,-0.004297456127550907,-0.010084166136998538,-0.023631531027431308,0.0036883925483468722,-0.003648340031047428,-0.001912624991235989,0.004750575913377853,-0.0007996886035160687,0.003719377997823789
STM14_5587,-0.004074549702203076,-0.007204633149042449,-0.007583784673386885,-0.0200623483183181,-0.004203907902282835,-0.0009259290460711039,-0.00528227480923549,-0.009448740455572726,0.0015997246390407277,-0.004759493926942408,0.005273235354810013,0.0012851074190948512,-0.0015237772120308003,-0.0017360073198462082,6.2812994994478715e-06,0.004349662981120751,0.022191072311288137,-0.02390222536027187,-0.007313623672832564,-0.0038133482381016944
STM14_5588,-0.008181172772222002,-0.006581899556252994,0.007535153044249884,-0.0165774492429815,-0.00353055389314659,-0.004929515240294532,-0.0015330458632141991,-0.018393917394360304,0.022163319728842827,-0.0028742356849909417,0.014937858812868044,0.009640395738043699,-0.006869248864609936,0.004829521262337329,-0.003010777235866273,-0.0022327213418750712,0.012517431105014114,-0.0036397745140570965,-0.012006269563995505,-0.004854914063374249
STM14_5589,-0.0015326525808656826,-0.003516180744661354,0.0005333715846788321,-0.01781219071269076,0.0007895278158619227,-0.0036048242347613392,-0.006641550968077422,0.0049850834926870174,0.0066865106660194155,0.0014889444541498404,-0.0003024803157132835,0.001360805719374641,0.0014293484986836666,-0.01781275712347633,0.0022625864298282377,-1.9422280295609834e-05,0.009134214271913459,-0.019162521060540342,-0.004880729366737098,0.0009567146149650374
STM14_5590,-0.0016358376005211235,-0.009773501170802204,0.001383560399365045,-0.008050278938810683,-0.0019802761562015925,-0.00239763470481324,0.004126540659436812,-0.005561130690682162,0.005535440619016284,0.008511928152255089,0.008195008125976119,-0.006208795798761371,-0.008676120299907242,-0.007587870789142605,0.00953175755511843,-0.00029937347030435565,0.0021034783713239674,-0.009215030454235499,-0.006359766520568038,0.007598518456526927
STM14_5591,0.005004464833163604,-0.006960769296784625,-0.004482884083939949,-0.011309653184642504,0.00371665528167591,0.0008062292775420634,-0.00808730916325606,-0.01613273576056238,0.0004489729860581614,0.005945153142939157,-0.003137782840482243,-0.004257924569943039,-0.00418796097081653,-0.016581915382073147,0.01500427456563097,-0.0021277868555556138,-9.080803474534759e-05,-0.009679311209541186,-0.003698027782506706,-0.005613790144485835
STM14_5592,-0.015800331199248,-0.01655485586302799,-0.0021087296548355904,-0.0003985712377298401,0.006463130843725359,0.0013464458130570253,0.005073347727218796,-0.0006076294876639217,0.0012796971450290593,-0.0036318691866300784,0.014519655046112436,-0.014447345108193134,-0.010071619281733033,-0.025484586128744793,0.0011593790740495045,0.0015372605625180449,9.706646321956208e-05,-0.0007801381324930022,-0.005348884886521677,-0.0004385177740559739
STM14_5593,0.00771429766392177,0.0021380925293045068,-0.0033677925472933063,-0.025531644442456397,0.003439431185296411,-0.012271948972073683,0.0019808841080042297,-0.006540625097448617,0.0055945348113408165,0.0014213748715975693,0.005055575209961258,0.00143244516701958,-0.0023929340066223075,0.001802593396488547,0.002353383429483233,-0.0030560927083448357,3.394015694804841e-05,0.007575455069152658,0.0017607155746150829,0.011244512779174952
