,0
gene_id,Rv0371c
name,Rv0371c
operon,Op252
gene_product,hypothetical protein
COG,Function unknown
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0371c"">External Database</a>"
