,0
gene_id,Rv0571c
name,Rv0571c
operon,Op377
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv1353c,sigH,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0571c"">External Database</a>"
