,0
gene_id,Rv3726
name,Rv3726
operon,Op2330
gene_product,dehydrogenase
COG,Amino acid transport and metabolism
regulator,"whiB5,Rv0023,Rv0081,Rv0158,Rv0678,Rv0767c,Rv1353c,Rv1776c,cmtR,Rv2250c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3726"">External Database</a>"
