sample,Rv3342
SRX3995807,0.1759781447
SRX3995806,0.10956420230000001
SRX3995809,-0.49215603750000003
SRX3995808,0.4540246108
SRX4619048,-0.08982064490000001
SRX4619047,0.3608943287
SRX4619049,-0.0849906955
SRX4619050,-0.0735205939
SRX3995804,-0.14103828570000002
SRX3995805,0.14103828570000002
SRX5089845,0.9153866571
SRX5089844,0.9477281073
SRX5089860,0.0341888199
SRX5089859,-0.039067828400000004
SRX5089858,0.0048790084
SRX5089854,-0.3651654163
SRX5089853,-0.4556946337
SRX5089852,-0.3940724134
SRX5089856,0.5070838417
SRX5089855,0.6620412552
SRX5089857,0.38895383450000004
SRX5089868,-1.225090008
SRX5089866,-1.4234004545
SRX5089867,-1.1682450926
SRX5089870,-0.3942006595
SRX5089869,-0.3708021621
SRX5089871,-0.3540605429
SRX5089846,-0.7991993495
SRX5089848,-0.6898001524
SRX5089847,-0.8963695925
SRX5089849,0.6494483833
SRX5089850,0.5655139508
SRX5089851,0.7948468877
SRX5089863,-1.1317314633
SRX5089861,-1.3939992921
SRX5089862,-1.4385813466
SRX5089865,-0.3420273506
SRX5089864,-0.5331234313000001
SRX5388955,0.0213120699
SRX5388957,-0.1052592031
SRX5388954,-0.010221952900000001
SRX5388956,0.09416908610000001
SRX5388960,-0.5543975525
SRX5388961,-0.4125521619
SRX5388959,-0.4549613885
SRX5388958,0.0178544591
SRX5388964,0.2985360681
SRX5388965,0.39102082050000003
SRX5388962,0.19107443070000002
SRX5388963,0.25670189520000003
SRX6889335,-0.0715146375
SRX6889333,0.0715146375
SRX6810002,-0.18090002700000002
SRX6810004,-0.3911426427
SRX6810003,0.5720426698000001
SRX6810006,1.2895092389
SRX6810005,0.6649339853
SRX6810007,1.6998543601
ERX1818322,-0.5426516463000001
ERX1818321,0.5426516463000001
SRX2617830,-1.0263858773
SRX2617831,-0.9233736896
SRX2617833,-0.6116480505
SRX2617832,-0.3314409837
SRX2617828,0.0943914509
SRX2617827,0.1352637036
SRX2617829,-0.2296551545
SRX3456119,-0.6503026309000001
SRX3456118,0.1998223121
SRX3456117,0.14087864860000002
SRX3456101,0.1141491444
SRX3456099,0.4272640138
SRX3456100,-0.5414131582
SRX3456107,2.4774607511
SRX3456105,3.1428134136
SRX4374122,-0.1527034032
SRX4374121,-0.2933237541
SRX4374123,-0.16682331020000002
SRX4374124,0.0907267419
SRX4374125,0.0926435158
SRX4374126,-0.1833702577
SRX4374127,0.2784908843
SRX4374128,0.44544199230000003
SRX4374129,-0.1509190128
SRX4374130,0.9849157928000001
SRX4374132,0.3902477574
SRX4374131,0.9385636661000001
SRX4374133,0.2128014499
SRX4374135,-0.682323471
SRX4374134,-0.1425686903
SRX4374138,0.0310801733
SRX4374136,0.8654991215000001
SRX4374137,0.7395937194000001
SRX1091379,1.2328033
SRX1091380,1.1318989292000001
SRX1091377,0.0471330374
SRX1091378,-0.0471330374
SRX4647145,0.19142008770000002
SRX4647146,-0.0313109898
SRX4647147,-0.0830508457
SRX4647144,0.0663865886
SRX4647143,-0.0718473372
SRX4647142,0.0054607485
SRX4647155,-0.6999357169
SRX4647152,-0.37615002880000004
SRX4647153,-0.5891591897
SRX4647154,-0.8852137528
SRX4647148,-0.21807072870000002
SRX4647149,-0.1653698811
SRX4647151,-0.2856951571
SRX4647150,-0.2357934092
SRX4647123,0.2216124796
SRX4647124,0.0692003908
SRX4647125,-0.29081287040000003
SRX3103185,-0.6922216124
SRX3103189,-0.9387345062
SRX3103187,-1.067251187
SRX3103184,0.0935299649
SRX3103188,-0.12123931900000001
SRX3103186,0.0277093541
SRX1372110,-0.5557645252
SRX1372111,0.020679642800000002
SRX1372108,-0.18202871850000002
SRX1372109,0.18202871850000002
SRX4506085,-0.0167362785
SRX4506083,-0.0868324535
SRX4506089,0.07930421060000001
SRX4506087,0.0536804839
SRX4506077,-0.0967034452
SRX4506079,0.1609543276
SRX4506075,-0.046591566800000005
SRX4506081,-0.0176593156
SRX4506084,0.1308122797
SRX4506086,0.2612473635
SRX4506088,0.2518852005
SRX4506090,0.3242096128
SRX4506078,0.2416944302
SRX4506080,0.10679815690000001
SRX4506082,-0.07548036300000001
SRX4506076,-0.0126404568
SRX5352221,0.38090420010000003
SRX5352223,0.4584230281
SRX5352222,0.3463920655
SRX5352229,1.3073072591
SRX5352227,1.1121245082
SRX5352228,1.1317669863
SRX5352231,-0.5398981230000001
SRX5352232,-0.4799666199
SRX5352230,-0.6854329343000001
SRX5352225,0.2010661749
SRX5352224,0.5097124174000001
SRX5352226,0.9262033743
SRX5352220,-0.1386728998
SRX5352219,0.0286614689
SRX5352218,0.110011431
SRX4498228,0.0515944504
SRX4498224,-0.5049349991000001
SRX4498230,0.11717142280000001
SRX4498226,0.3138959402
SRX4498218,0.1858432243
SRX4498216,0.0982894876
SRX4498220,0.0719419114
SRX4498222,-0.3560746233
SRX4498225,0.47580404330000003
SRX4498227,0.1617336503
SRX4498231,0.3148120205
SRX4498229,0.3961768164
SRX4498217,0.3189420966
SRX4498221,0.3134399056
SRX4498219,0.5856414968
SRX4498223,0.5377316586
SRX5079928,-0.5066254955
SRX5079930,-0.7921959713000001
SRX5079929,-0.8671212051
SRX5079923,-0.4880700985
SRX5079924,-0.5496172857
SRX5079922,-0.43668779620000003
SRX5079920,0.0566844314
SRX5079921,0.07055046570000001
SRX5079919,-0.1272348971
SRX5079926,-0.7061243375
SRX5079925,-0.9561088252000001
SRX5079927,-0.6870110451
SRX894005,2.2173105659
SRX894004,2.0296227378
SRX894006,2.4152305674
SRX893999,-0.1489594327
SRX894000,-0.3469965383
SRX893998,0.49595597100000005
SRX4647489,-0.0915970561
SRX4647490,0.0915970561
SRX4647492,0.11307858650000001
SRX4647491,0.31269116010000003
SRX4647496,-0.36858895410000003
SRX4647495,-0.2150878332
SRX4647499,0.0152739529
SRX4647500,-0.0854192685
SRX4647493,-0.3214260597
SRX4647494,-0.5570191831
SRX4647497,-0.1176362348
SRX4647498,-0.4576279958
SRX4505482,-0.1275837003
SRX4505486,0.0704433742
SRX4505484,-0.22629865070000002
SRX4505473,0.1518869889
SRX4505476,-0.16249832320000002
SRX4505480,0.1715793774
SRX4505478,0.1410303981
SRX4505474,-0.1501114523
SRX4505483,-0.8450209425
SRX4505485,-0.8071496094
SRX4505487,-0.9736160486000001
SRX4505488,-0.7267449257
SRX4505481,-0.7834387504
SRX4505477,-0.7330452479
SRX4505475,-0.6974681687000001
SRX4505479,-0.7879553479
SRX4605773,-0.1270856616
SRX4605774,-0.1084173316
SRX4605772,-0.039417403600000005
SRX4605771,0.039417403600000005
SRX5178871,-0.8056258367
SRX5178872,-0.19205684350000002
SRX5178868,-0.3001426169
SRX5178870,0.2557727711
SRX5178869,0.0443698457
ERX1404045,-0.1309570007
ERX1404046,0.1309570007
ERX1404043,-0.0810700427
ERX1404044,-0.3739854054
ERX237502,-0.8027119315
ERX237505,-0.1158590406
ERX237506,-0.6433047378
ERX237500,-4.7424201053
ERX237497,-4.7578850909
ERX237499,-3.5709414788
ERX237507,0.018525998300000002
ERX237496,0.1038639727
ERX237504,-0.1223899709
ERX3772318,-0.032975755600000003
ERX3772320,-0.0863976214
ERX3772319,0.044950160600000004
ERX3772321,-0.1423803333
ERX3772322,0.3942224332
ERX3772323,-0.2518420998
SRX4314262,-0.0418208326
SRX4314263,-0.05622015700000001
SRX4314261,0.0980409897
SRX4314265,-0.43875673130000004
SRX4314266,0.1488023505
SRX4314264,-0.27461682460000003
SRX4314268,-1.4247851894
SRX4314267,-0.9072783744
SRX4314271,-0.6877440783000001
SRX4314272,-0.8328508742
SRX4314275,-0.6571598749
SRX4314274,-0.9165253453000001
SRX4314273,-0.7924184312
SRX4314278,-0.3383304532
SRX4314276,-0.6980598966
SRX4314281,0.1192774177
SRX4314279,-0.525238274
SRX4314280,-0.5115200914
SRX4314284,-0.623497968
SRX4314283,-0.7654941820000001
SRX4314282,-0.653760709
SRX4314293,-0.6911468786
SRX4314292,-1.3587695894
SRX4314291,-1.2197826232
SRX4314297,-1.0699435492
SRX4314298,-1.5233788483000001
SRX4314299,-1.2102207271
SRX4314302,-1.3843666467
SRX4314301,-1.8658312815
SRX4314300,-1.2789369318000001
SRX4314305,-1.3918647564
SRX4314304,-1.5537315749
SRX4314303,-1.5085633492000001
SRX4314309,-1.3390059669
SRX4314306,-1.692975442
SRX4314308,-1.9822010508
SRX4314307,-1.628067608
SRX4314311,-1.5261120157999999
SRX4314317,-0.0384162165
SRX4314316,1.0026849136
SRX4314318,2.1875428769
SRX4314319,2.6688477093
SRX4314331,0.45399328510000003
SRX4314330,0.1473315428
SRX4314332,-0.1220591983
SRX4314335,-0.29075483290000004
SRX4314334,0.0459839718
SRX4314333,-0.1970321777
SRX4314338,-0.20973609510000002
SRX4314336,0.23887791400000002
SRX4314337,0.1431521426
SRX4314339,0.1132205857
SRX4314340,0.2413708387
SRX4314341,-0.024293562
SRX3686762,-1.0241172269
SRX3686763,-0.8793376039
SRX3686761,-0.923088313
SRX3686765,-0.1114488797
SRX3686769,-0.1065837563
SRX3686766,-0.3884618517
SRX3686768,-0.3281027305
SRX3686764,-0.21165533490000002
SRX3686767,-0.3204310098
SRX3686788,0.0044424694
SRX3686791,0.2633214593
SRX3686792,-0.32068249060000004
SRX3686793,0.1018846021
SRX3686790,-0.28204647120000004
SRX3686789,0.233080431
SRX3686829,-1.0512740655
SRX3686830,-0.787718884
SRX3686828,-0.7869371037
SRX3686819,-0.9219956028
SRX3686818,-0.92878748
SRX3686817,-0.8846496103
SRX3686822,-2.285874424
SRX3686820,-1.9852237115
SRX3686821,-1.8438035937000001
SRX3686743,-0.5004931908
SRX3686744,-0.5882708626
SRX3686745,-0.5263779390000001
SRX3686772,-1.2810872303
SRX3686770,-1.2169394756
SRX3686771,-1.2573206755
SRX3686794,-1.0651514841
SRX3686796,-0.9352147861000001
SRX3686751,-0.4003814553
SRX3686749,-0.7467038978
SRX3686750,-0.5461256323
SRX3686778,-0.7420575084000001
SRX3686777,-0.8379594662000001
SRX3686776,-0.6753335527000001
SRX3686800,-1.0504490641
SRX3686801,-1.0025289569
SRX3686755,-0.7394963338
SRX3686757,-0.34912454730000003
SRX3686756,-0.4741082742
SRX3686784,-0.6088597505000001
SRX3686783,-0.6081066769
SRX3686782,-0.6590453793000001
SRX3686809,-0.6810529393
SRX3686807,-0.7805379321
SRX3686808,-0.8435578680000001
SRX3686787,-1.4864392601
SRX3686786,-1.3237388579
SRX3686785,-1.652121643
SRX3686799,-1.4802682719
SRX3686797,-1.4145718007
SRX3686798,-1.6491849568
SRX3686746,-0.9770659566000001
SRX3686748,-1.377543849
SRX3686747,-0.9436862042
SRX3686773,-1.7489420809
SRX3686774,-1.7389963482000002
SRX3686775,-1.6564157219
