,0
gene_id,Rv3342
name,Rv3342
operon,Op2089
gene_product,methyltransferase
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0135c,Rv0767c,Rv1776c,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3342"">External Database</a>"
