,0
gene_id,Rv0593
name,lprL
operon,Op389
gene_product,Mce family lipoprotein LprL
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0023,Rv0081,sigL,trcR,Rv2887"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0593"">External Database</a>"
