,0
gene_id,Rv0192
name,Rv0192
operon,Op134
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0195,Rv0324,Rv2011c,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0192"">External Database</a>"
