,0
gene_id,Rv1837c
name,glcB
operon,Op1158
gene_product,malate synthase
COG,Energy production and conversion
regulator,"Rv0081,csoR,Rv1776c,mbcA,cmtR,Rv2324,Rv3736,Rv3830c,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1837c"">External Database</a>"
