,0
gene_id,Rv1878
name,glnA3
operon,Op1182
gene_product,glutamine synthetase GlnA
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv0302,Rv0767c,Rv2250c,Rv3249c,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1878"">External Database</a>"
