,0
gene_id,Rv2992c
name,gltS
operon,Op1876
gene_product,glutamate--tRNA ligase
COG,"Translation, ribosomal structure and biogenesis"
regulator,"Rv0302,csoR,Rv1049,sigI,Rv2324,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2992c"">External Database</a>"
