,0
gene_id,Rv3519
name,Rv3519
operon,Op2202
gene_product,hypothetical protein
COG,"Secondary metabolites biosynthesis, transport, and catabolism"
regulator,"Rv0681,Rv1353c,kstR,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3519"">External Database</a>"
