,0
gene_id,Rv1820
name,ilvG
operon,Op1148
gene_product,acetolactate synthase large subunit IlvG
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv0081,Rv0691c,phoP,Rv0767c,csoR,whiA,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1820"">External Database</a>"
