sample,Rv2900c
SRX3995807,0.09247127420000001
SRX3995806,0.1488929973
SRX3995809,0.0398036748
SRX3995808,0.3136208088
SRX4619048,0.1350178324
SRX4619047,0.2641736928
SRX4619049,0.3373818019
SRX4619050,0.2826906053
SRX3995804,0.0025955059
SRX3995805,-0.0025955059
SRX5089845,0.21609440940000002
SRX5089844,0.1255692383
SRX5089860,0.0216057176
SRX5089859,-0.0826728117
SRX5089858,0.061067094200000005
SRX5089854,-0.162990574
SRX5089853,-0.22845428250000002
SRX5089852,-0.28294376320000003
SRX5089856,0.33637334280000003
SRX5089855,0.4094071513
SRX5089857,0.2924161462
SRX5089868,0.1371606451
SRX5089866,0.0502253468
SRX5089867,0.0093793529
SRX5089870,0.29035063240000003
SRX5089869,0.30825067310000004
SRX5089871,0.3281071072
SRX5089846,-0.0317837388
SRX5089848,-0.0223663721
SRX5089847,-0.2005061859
SRX5089849,0.3870257848
SRX5089850,0.46371303210000003
SRX5089851,0.4190296133
SRX5089863,0.3317545886
SRX5089861,0.1565649104
SRX5089862,0.22265524
SRX5089865,0.5435056198
SRX5089864,0.4184687475
SRX5388955,0.0019340919
SRX5388957,0.007447299100000001
SRX5388954,0.0033519716000000002
SRX5388956,-0.012733362600000001
SRX5388960,-0.1924796578
SRX5388961,-0.2409824738
SRX5388959,-0.1299404988
SRX5388958,-0.24488864770000002
SRX5388964,-0.0634145192
SRX5388965,-0.030888492400000002
SRX5388962,-0.01228922
SRX5388963,-0.0573036997
SRX6889335,0.0842452536
SRX6889333,-0.0842452536
SRX6810002,-0.126292285
SRX6810004,-0.0339009367
SRX6810003,0.1601932217
SRX6810006,0.5831593131
SRX6810005,0.4183684286
SRX6810007,0.4553823467
ERX1818322,-0.036723339800000004
ERX1818321,0.036723339800000004
SRX2617830,-0.0036060541
SRX2617831,-0.0414354943
SRX2617833,-0.5837955135
SRX2617832,-0.5933496515000001
SRX2617828,-0.0371122724
SRX2617827,-0.031059062300000002
SRX2617829,0.0681713347
SRX3456119,0.1502741344
SRX3456118,-0.022658162500000002
SRX3456117,0.0151670915
SRX3456101,0.1359186298
SRX3456099,0.115644279
SRX3456100,-0.2515629088
SRX3456107,2.6584416837
SRX3456105,2.6544052466
SRX4374122,0.0731467461
SRX4374121,-0.0134722014
SRX4374123,-0.177117626
SRX4374124,0.1409845673
SRX4374125,-0.0614503375
SRX4374126,-0.07953422980000001
SRX4374127,0.198340755
SRX4374128,0.1997681349
SRX4374129,-0.375151367
SRX4374130,0.0017234971
SRX4374132,-0.4881197776
SRX4374131,-0.3132210134
SRX4374133,0.1144786507
SRX4374135,-0.33456509100000004
SRX4374134,0.0230935718
SRX4374138,-0.3185665609
SRX4374136,0.059605590300000004
SRX4374137,-0.2527862615
SRX1091379,-0.0262162513
SRX1091380,-0.0363954628
SRX1091377,0.0198364047
SRX1091378,-0.0198364047
SRX4647145,-0.0035799281
SRX4647146,0.0187895002
SRX4647147,0.0288359003
SRX4647144,-0.00741753
SRX4647143,-0.0077734035000000005
SRX4647142,0.0151909335
SRX4647155,0.078979429
SRX4647152,0.0544009383
SRX4647153,0.1374061614
SRX4647154,-0.0378650057
SRX4647148,0.1842278476
SRX4647149,0.2161416563
SRX4647151,0.1286788431
SRX4647150,0.22753898120000002
SRX4647123,0.0027718225
SRX4647124,-0.015572987500000001
SRX4647125,0.0128011649
SRX3103185,0.0338158622
SRX3103189,0.0056736708
SRX3103187,0.0046970851
SRX3103184,0.0067375633
SRX3103188,0.0066731062
SRX3103186,-0.0134106695
SRX1372110,-0.1588180431
SRX1372111,-0.186871316
SRX1372108,-0.0924954535
SRX1372109,0.0924954535
SRX4506085,0.11352533050000001
SRX4506083,0.1049381758
SRX4506089,0.11386216310000001
SRX4506087,0.11761971500000001
SRX4506077,-0.07879309350000001
SRX4506079,0.0152515377
SRX4506075,-0.017292236000000002
SRX4506081,0.0808337918
SRX4506084,-0.5802195765
SRX4506086,-0.5427930975
SRX4506088,-0.5184007308
SRX4506090,-0.4673589926
SRX4506078,-0.6182127449
SRX4506080,-0.5749133383
SRX4506082,-0.5658353011
SRX4506076,-0.6906736921000001
SRX5352221,0.47706680490000003
SRX5352223,0.3667908734
SRX5352222,0.1808487668
SRX5352229,0.380940137
SRX5352227,0.3194951353
SRX5352228,0.3868771992
SRX5352231,0.8887278234
SRX5352232,0.6631972932
SRX5352230,0.69167161
SRX5352225,-0.39881624050000003
SRX5352224,-0.0873861631
SRX5352226,-0.0267922428
SRX5352220,-0.0313478857
SRX5352219,0.025220264200000002
SRX5352218,0.0061276215
SRX4498228,-0.0494863674
SRX4498224,-0.14395392240000002
SRX4498230,-0.06698062390000001
SRX4498226,-0.0750714717
SRX4498218,-0.0156842052
SRX4498216,0.1185253775
SRX4498220,-0.0530538378
SRX4498222,-0.0497873345
SRX4498225,-0.2378054316
SRX4498227,-0.2146527008
SRX4498231,-0.21169416530000001
SRX4498229,-0.21464418070000002
SRX4498217,-0.26555708240000003
SRX4498221,-0.3144821453
SRX4498219,-0.24231247720000001
SRX4498223,-0.2382904951
SRX5079928,-0.044961612500000005
SRX5079930,0.050976373000000005
SRX5079929,-0.046054964100000005
SRX5079923,-0.1711789768
SRX5079924,-0.18836861370000002
SRX5079922,-0.1184184845
SRX5079920,-0.025888955
SRX5079921,-0.0325924313
SRX5079919,0.0584813863
SRX5079926,-0.0714368105
SRX5079925,-0.07075588170000001
SRX5079927,-0.0921407109
SRX894005,0.9768663575000001
SRX894004,1.0133399235
SRX894006,1.0863303988
SRX893999,0.0405060837
SRX894000,0.0238318759
SRX893998,-0.06433795960000001
SRX4647489,-0.0012176351000000001
SRX4647490,0.0012176351000000001
SRX4647492,0.1227644096
SRX4647491,0.0793342729
SRX4647496,0.0637953641
SRX4647495,0.1081638248
