,0
gene_id,Rv3271c
name,Rv3271c
operon,Op2051
gene_product,integral membrane protein
COG,Inorganic ion transport and metabolism
regulator,"Rv1816,devR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3271c"">External Database</a>"
