,0
gene_id,Rv0523c
name,Rv0523c
operon,Op347
gene_product,hypothetical protein
COG,No COG annotation
regulator,<i>Not Available</i>
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0523c"">External Database</a>"
