,0
gene_id,Rv2323c
name,Rv2323c
operon,Op1462
gene_product,hypothetical protein
COG,Amino acid transport and metabolism
regulator,Rv1816
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2323c"">External Database</a>"
