,0
gene_id,Rv3854c
name,ethA
operon,Op2414
gene_product,monooxygenase EthA
COG,Inorganic ion transport and metabolism
regulator,"whiB5,Rv0324,mprA,mprB,Rv1049,Rv1776c,Rv2250c,devR,sigH,Rv3249c,Rv3488,Rv3830c,ethR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3854c"">External Database</a>"
