,0
gene_id,Rv3142c
name,Rv3142c
operon,Op1968
gene_product,hypothetical protein
COG,No COG annotation
regulator,"Rv0324,Rv1816,Rv2642"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3142c"">External Database</a>"
