,0
gene_id,Rv1274
name,lprB
operon,Op838
gene_product,lipoprotein LprB
COG,"Translation, ribosomal structure and biogenesis"
regulator,csoR
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1274"">External Database</a>"
