sample,Rv1414
SRX3995807,-0.5900626768
SRX3995806,-0.7061250532000001
SRX3995809,0.1649058271
SRX3995808,0.2024532084
SRX4619048,-0.4133557865
SRX4619047,0.5783773686
SRX4619049,-0.4044371029
SRX4619050,-0.7758797372
SRX3995804,-0.3168366822
SRX3995805,0.3168366822
SRX5089845,0.5648078236
SRX5089844,0.5691073343
SRX5089860,0.0288594779
SRX5089859,-0.2652156976
SRX5089858,0.23635621980000002
SRX5089854,0.1822011997
SRX5089853,-0.0628147793
SRX5089852,-0.2886020027
SRX5089856,1.3517175321
SRX5089855,1.0968057102
SRX5089857,1.3139376857
SRX5089868,-0.6082795160000001
SRX5089866,-0.3834264188
SRX5089867,-0.1408409671
SRX5089870,0.9340608988
SRX5089869,1.0215731562
SRX5089871,0.7630713421
SRX5089846,-0.55836746
SRX5089848,-0.1575732733
SRX5089847,-0.497641991
SRX5089849,0.7911191239
SRX5089850,1.1872037709
SRX5089851,1.1964324874
SRX5089863,-0.411387863
SRX5089861,-0.6709111057
SRX5089862,-0.45816655230000003
SRX5089865,1.2255153346
SRX5089864,0.9351583008000001
SRX5388955,-0.052044031000000004
SRX5388957,-0.0909942626
SRX5388954,0.0644172864
SRX5388956,0.07862100720000001
SRX5388960,-0.5277637275
SRX5388961,0.0175231222
SRX5388959,-0.6088089284
SRX5388958,-0.8704998993
SRX5388964,0.08130710890000001
SRX5388965,0.3498213745
SRX5388962,0.4878416264
SRX5388963,0.2454712491
SRX6889335,0.1164329156
SRX6889333,-0.1164329156
SRX6810002,-0.2603590596
SRX6810004,-0.12503568880000002
SRX6810003,0.3853947484
SRX6810006,-1.0565630189
SRX6810005,-1.1839733694
SRX6810007,-0.9930186055
ERX1818322,0.1614110776
ERX1818321,-0.1614110776
SRX2617830,0.5908754966
SRX2617831,0.6713317008
SRX2617833,-0.7328084504
SRX2617832,0.2618565001
SRX2617828,0.271937193
SRX2617827,-0.022260783200000002
SRX2617829,-0.2496764098
SRX3456119,-0.46586029440000004
SRX3456118,-0.1875998961
SRX3456117,1.1144375782
SRX3456101,-0.1270158748
SRX3456099,0.4990392356
SRX3456100,-0.37202336080000004
SRX3456107,0.7782966688
SRX3456105,0.7689204991
SRX4374122,-0.07239135690000001
SRX4374121,-0.3435649858
SRX4374123,-0.3850308048
SRX4374124,0.21044394900000002
SRX4374125,-0.2091374251
SRX4374126,-0.0013065239
SRX4374127,0.023780245800000002
SRX4374128,-0.0346745196
SRX4374129,-0.3399460459
SRX4374130,-0.2681425239
SRX4374132,-0.7965452941000001
SRX4374131,-0.2034842628
SRX4374133,-0.0792142564
SRX4374135,-0.7319114107
SRX4374134,-0.1867490943
SRX4374138,-0.5309162133
SRX4374136,-0.124664018
SRX4374137,-0.6691085761000001
SRX1091379,-0.36521070370000003
SRX1091380,-0.18466829810000002
SRX1091377,0.1768083678
SRX1091378,-0.1768083678
SRX4647145,-0.0544241026
SRX4647146,0.056155141500000005
SRX4647147,-0.0708296687
SRX4647144,-0.0822888199
SRX4647143,-0.0835396835
SRX4647142,0.1658285034
SRX4647155,0.2051419412
SRX4647152,-0.12069788490000001
SRX4647153,0.1041066055
SRX4647154,-0.5249315495
SRX4647148,-0.0853282127
SRX4647149,-0.0185769129
SRX4647151,0.1392830841
SRX4647150,-0.1643089637
SRX4647123,-0.12471461090000001
SRX4647124,0.0562889016
SRX4647125,0.0684257093
SRX3103185,0.6825167906
SRX3103189,0.4437632877
SRX3103187,0.6588778497000001
SRX3103184,0.13046683950000001
SRX3103188,-0.2198669534
SRX3103186,0.0894001138
SRX1372110,0.6637562005000001
SRX1372111,0.5106866953
SRX1372108,0.0646765521
SRX1372109,-0.0646765521
SRX4506085,0.0816618509
SRX4506083,0.15251866660000002
SRX4506089,0.058139848
SRX4506087,0.18509677430000002
SRX4506077,-0.05908966400000001
SRX4506079,-0.0386538014
SRX4506075,-0.0097497439
SRX4506081,0.1074932093
SRX4506084,0.1675400317
SRX4506086,0.3631403421
SRX4506088,0.2605146456
SRX4506090,0.3196736591
SRX4506078,0.223471462
SRX4506080,0.3812586528
SRX4506082,0.4396398714
SRX4506076,0.5322925476
SRX5352221,-0.5074531863
SRX5352223,-0.4162676068
SRX5352222,-0.24883957210000002
SRX5352229,-0.6921994285
SRX5352227,-0.9220182806
SRX5352228,-0.0707297191
SRX5352231,-0.8532597616
SRX5352232,-1.2941311038
SRX5352230,-3.3524239989
SRX5352225,0.0946836578
SRX5352224,0.0826609055
SRX5352226,-0.5695526430000001
SRX5352220,0.1909213915
SRX5352219,0.0050500689
SRX5352218,-0.1959714603
SRX4498228,0.11931191890000001
SRX4498224,0.2375699112
SRX4498230,0.3785852699
SRX4498226,0.2325172287
SRX4498218,-0.0344616827
SRX4498216,0.33203525110000004
SRX4498220,-0.245978936
SRX4498222,-0.0515946323
SRX4498225,0.1904718544
SRX4498227,-0.2199680524
SRX4498231,-0.005338205
SRX4498229,0.21199264850000002
SRX4498217,0.41034387920000004
SRX4498221,0.257237256
SRX4498219,-0.045681411500000005
SRX4498223,0.10246874980000001
SRX5079928,-0.2457737751
SRX5079930,-0.4328058153
SRX5079929,-0.5943998681
SRX5079923,-0.17783723070000002
SRX5079924,-0.3750139839
SRX5079922,-0.2450548694
SRX5079920,0.103470957
SRX5079921,-0.17562514740000001
SRX5079919,0.0721541904
SRX5079926,-0.3615200851
SRX5079925,-0.44787696530000004
SRX5079927,-0.3676994894
SRX894005,1.0548432621
SRX894004,0.6459092388000001
SRX894006,0.8342047177
SRX893999,-0.024021191900000002
SRX894000,-0.0560387751
SRX893998,0.08005996700000001
SRX4647489,-0.11447489250000001
SRX4647490,0.11447489250000001
SRX4647492,-0.5947973893
SRX4647491,-0.0023424435
SRX4647496,-0.40181744150000004
SRX4647495,-0.3453370187
SRX4647499,-0.2372697166
SRX4647500,0.0244751549
SRX4647493,0.1273683865
SRX4647494,0.06387451250000001
SRX4647497,-0.20396784
SRX4647498,-0.47600730410000003
SRX4505482,0.0148040006
SRX4505486,-0.0759502978
SRX4505484,-0.0611360517
SRX4505473,-0.10255127430000001
SRX4505476,-0.1837862319
SRX4505480,-0.3242480285
SRX4505478,0.2097055199
SRX4505474,0.2983287405
SRX4505483,0.052001572700000005
SRX4505485,0.4365963754
SRX4505487,0.4453881749
SRX4505488,0.2512489545
SRX4505481,0.2872267653
SRX4505477,0.046389785
SRX4505475,0.18910227970000001
SRX4505479,0.1568798599
SRX4605773,-0.2974443223
SRX4605774,0.0227663009
SRX4605772,0.2718396144
SRX4605771,-0.2718396144
SRX5178871,0.1037673497
SRX5178872,-0.1552721777
SRX5178868,0.19654230820000002
SRX5178870,-0.173750059
SRX5178869,-0.0227922493
ERX1404045,-0.20214132880000002
ERX1404046,0.20214132880000002
ERX1404043,-0.1538217599
ERX1404044,-0.1292715461
ERX237502,1.0297768017
ERX237505,1.2195353342
ERX237506,0.6310273998
ERX237500,-0.6530875619000001
ERX237497,0.0304385271
ERX237499,-0.5723185540000001
ERX237507,0.391069912
ERX237496,-0.8474996278
ERX237504,0.4564297158
ERX3772318,0.046582484800000004
ERX3772320,-0.09175155460000001
ERX3772319,0.46338100470000004
ERX3772321,-0.15703563180000002
ERX3772322,-0.0369373936
ERX3772323,0.1939730254
SRX4314262,0.1673978347
SRX4314263,-0.1386230742
SRX4314261,-0.0287747606
SRX4314265,-0.4646100414
SRX4314266,-0.1530652287
SRX4314264,-1.0996615177
SRX4314268,-1.3764076502
SRX4314267,-0.8223904747
SRX4314271,-1.2409836177
SRX4314272,-1.1924667925
SRX4314275,-0.8491833621
SRX4314274,-1.0222645713
SRX4314273,-0.0107063643
SRX4314278,-1.0666828729
SRX4314276,-1.6084997918
SRX4314281,-1.7623329375
SRX4314279,-0.8607482105
SRX4314280,-1.8415381107000002
SRX4314284,-2.1660976364
SRX4314283,-1.5294182985
SRX4314282,-1.7357838413
SRX4314293,-1.2789591757
SRX4314292,-2.2503815092
SRX4314291,-0.8355390815
SRX4314297,-1.5436278268999999
SRX4314298,-1.0782605544
SRX4314299,-2.0481591706
SRX4314302,-1.1146342886
SRX4314301,-2.958694962
SRX4314300,-2.7542466923
SRX4314305,-2.7811177193
SRX4314304,-1.854711846
SRX4314303,-2.0302970509
SRX4314309,-1.4798304467
SRX4314306,-0.6159596228
SRX4314308,-1.6596195257000002
SRX4314307,-1.3735826452
SRX4314311,-1.8661864069
SRX4314317,-1.6787398773
SRX4314316,-2.6601637368
SRX4314318,-2.8522379707
SRX4314319,-2.8821872212
SRX4314331,-1.1684014925
SRX4314330,-1.1436696247
SRX4314332,-0.9353840938
SRX4314335,-1.0101909684
SRX4314334,-0.9168006613
SRX4314333,-1.1503720266
SRX4314338,-0.5546204456
SRX4314336,-0.5481660958
SRX4314337,-0.5816266352
SRX4314339,-0.6890879506
SRX4314340,-0.6004753796
SRX4314341,-0.8370283227
SRX3686762,1.0127637681
SRX3686763,1.3752383210999999
SRX3686761,1.1908666584
SRX3686765,0.7152848095000001
SRX3686769,0.073958937
SRX3686766,0.2576158689
SRX3686768,0.1395711551
SRX3686764,0.1564131758
SRX3686767,0.8334894713000001
SRX3686788,0.3386798069
SRX3686791,-0.0047302866
SRX3686792,0.2824802216
SRX3686793,-0.4084974328
SRX3686790,0.3182077975
SRX3686789,-0.5261401066
SRX3686829,1.3602942284
SRX3686830,1.1898685852
SRX3686828,1.5019803388000001
SRX3686819,0.8508991666
SRX3686818,1.0196902278
SRX3686817,1.0056754107
SRX3686822,0.2939931935
SRX3686820,0.6298328061
SRX3686821,0.4220181549
SRX3686743,1.2687054568
SRX3686744,1.2865886713
SRX3686745,0.7952881848000001
SRX3686772,1.5872143702
SRX3686770,1.0786678405
SRX3686771,1.3360489912
SRX3686794,-0.1296515286
SRX3686796,0.6121272625
SRX3686751,1.1183839648
SRX3686749,0.9412564659
SRX3686750,1.205210474
SRX3686778,1.5457650893000001
SRX3686777,1.6517833522
SRX3686776,1.8611376522
SRX3686800,0.7415760535
SRX3686801,0.6789638211
SRX3686755,1.0930396326
SRX3686757,1.0104964808
SRX3686756,1.1274883459
SRX3686784,1.9051974988
SRX3686783,1.6131386544000001
SRX3686782,1.9302970482
SRX3686809,0.8578868164000001
SRX3686807,0.3525393707
SRX3686808,0.9828965151000001
SRX3686787,0.9738727042
SRX3686786,1.0279236808
SRX3686785,0.9154001195
SRX3686799,0.7527287292
SRX3686797,1.0137839207
SRX3686798,0.6201004701
SRX3686746,1.1583939082
SRX3686748,0.8613185886
SRX3686747,1.0689462748
SRX3686773,1.1283304140000001
SRX3686774,0.8997351289000001
SRX3686775,1.3244467803
SRX3686754,0.8375229971
SRX3686753,0.8690785319000001
SRX3686752,0.6008728545
SRX3686780,1.2514157992000001
SRX3686779,1.0592249879
SRX3686781,1.0144931462
SRX3686806,0.5233084655
SRX3686805,0.7629091903
SRX3686758,0.5816459219
SRX3686760,0.6237662095000001
SRX3686759,0.4732939842
SRX3686810,0.4183126217
SRX3686811,0.5561735181
SRX3686812,0.8298000480000001
SRX3686813,1.8424448517
SRX3686815,0.26283297710000003
SRX3686816,0.34510865700000004
SRX3686823,1.3600706196
SRX3686824,1.9020135349
SRX3686825,0.8609262473
SRX3686827,0.6558595975
SRX3686826,0.45244033570000003
SRX7054191,-0.1250312463
SRX7054189,-0.2603571599
SRX7054190,0.38538840620000003
SRX7054193,0.186677363
SRX7054192,0.07484427090000001
SRX7054194,0.1439410596
SRX4506284,-0.3599494776
SRX4506280,-0.1811112223
SRX4506282,-0.9709870281
SRX4506278,-0.8564899876000001
SRX4506274,0.0945786252
SRX4506273,0.21473115750000002
SRX4506271,0.09637782460000001
SRX4506276,-0.40568760730000003
SRX4506283,-0.0447494318
SRX4506279,-0.062366479600000004
SRX4506285,0.2632902533
SRX4506281,0.09904124360000001
SRX4506275,0.29948249050000003
SRX4506277,-0.12970919990000002
SRX4506272,-0.091468982
SRX2923393,-0.09839147000000001
SRX2923394,0.09839147000000001
SRX2923398,-1.5535162312000002
SRX2923397,-0.6054761276
SRX2923395,1.3867840884
SRX2923396,1.304911458
SRX2923400,-0.8159801498
SRX2923401,-0.10319633560000001
SRX2923403,0.2179006838
SRX2923402,-0.1024465574
SRX6853288,-0.3131155478
SRX6853287,0.1014749786
SRX6853286,-0.1923058379
SRX6853284,0.13918145980000002
SRX6853285,-0.2584317155
SRX6853283,0.1192502557
SRX4319040,0.1515506051
SRX4319041,-0.2630315272
SRX4319039,0.11148092200000001
SRX4314613,0.1424611009
SRX4314614,-0.6854876320000001
SRX4314615,-0.42288979730000004
SRX4314632,-0.8225618084
SRX4314631,-0.36983499470000003
SRX4314633,-0.48220044710000004
SRX4314622,-1.4313289296
SRX4314623,-1.0025185385
SRX4314624,-1.1185196184
SRX4314611,-0.3537382569
SRX4314610,0.104451311
SRX4314612,0.24928694580000002
SRX4314630,-0.6253493415
SRX4314628,-0.250784516
SRX4314629,-0.21069757990000001
SRX4314619,-0.1893178948
SRX4314621,-0.0672595876
SRX4314620,-0.2490717831
SRX7119390,-0.7205175007
SRX7119388,0.7205175007
SRX7119386,0.9311239397000001
SRX7119385,0.7062698871
SRX7119387,0.8695814195
SRX3746749,1.4168702805
SRX3746748,1.4521236099000001
SRX3746751,-0.20886768320000001
SRX3746750,0.1264834909
SRX3746752,-0.2421580012
SRX3746753,-0.48846356960000004
SRX3746755,-0.2025856335
SRX3746754,0.2025856335
SRX2345943,0.1394924233
SRX2345942,-0.1394924233
SRX2345941,0.4036571013
SRX2345940,0.6061771267
SRX3992217,-0.016548674
SRX3992216,-0.355342359
SRX3992214,1.1687645828
SRX3992215,1.173944032
SRX3992221,1.2855630736
SRX3992220,1.3165335005
SRX3992219,-0.0870039455
SRX3992218,-0.5239074669
SRX3992201,-0.7985505173
SRX3992200,-0.18826963330000002
SRX3992198,0.1271796939
SRX3992199,-0.2504356836
SRX3992202,-0.2681323966
SRX3992203,0.3233856764
SRX3992204,1.225648604
SRX3992205,1.6356035393
SRX3992206,1.3900217533
SRX3992207,1.619106929
SRX3992209,0.031454662200000004
SRX3992208,-0.2710833619
SRX3992212,-0.9479582748000001
SRX3992213,-0.2009953251
SRX3992210,-0.2911634964
SRX3992211,0.2911634964
SRX357084,-0.1212383132
SRX357083,0.1212383132
SRX4647134,0.1321178473
SRX4647137,-0.0317377937
SRX4647136,-0.1315494206
SRX4647135,0.2708274405
SRX4647139,0.0305714167
SRX4647141,0.2304954176
SRX4647140,-0.20232081670000002
SRX4647138,-0.058746017500000004
SRX4647128,-0.2608843576
SRX4647127,0.0286892012
SRX4647129,0.0673234925
SRX4647126,0.0614661161
SRX4647133,-0.21111855370000002
SRX4647132,-0.49543921550000003
SRX4647131,-0.36725745060000003
SRX4647130,-0.8674715485000001
SRX6923924,-2.3281795994
SRX6923925,-1.2496921056999999
SRX6923923,-0.7292976078000001
SRX6923922,-4.9159690041
SRX6923939,-0.4948689371
SRX6923938,0.4948689371
SRX6923936,0.0516252939
SRX6923937,0.0332931821
