,0
gene_id,Rv1540
name,Rv1540
operon,Op986
gene_product,RNA pseudouridine synthase
COG,"Translation, ribosomal structure and biogenesis"
regulator,"csoR,Rv1353c,Rv1719,Rv2034,Rv3249c,Rv3488"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1540"">External Database</a>"
