,0
gene_id,Rv0375c
name,Rv0375c
operon,Op252
gene_product,carbon monoxyde dehydrogenase medium subunit
COG,Energy production and conversion
regulator,"csoR,Rv1776c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0375c"">External Database</a>"
