,0
gene_id,Rv0241c
name,htdX
operon,Op168
gene_product,3-hydroxyacyl-thioester dehydratase HtdX
COG,Lipid transport and metabolism
regulator,"whiB5,Rv0023,Rv0238,Rv0302,csoR,trcR,Rv1049,Rv1776c,Rv2250c,devR,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0241c"">External Database</a>"
