,0
gene_id,Rv1491c
name,Rv1491c
operon,Op954
gene_product,TVP38/TMEM64 family membrane protein
COG,Function unknown
regulator,"Rv0023,Rv0767c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1491c"">External Database</a>"
