sample,Rv3757c
SRX3995807,0.23305822910000001
SRX3995806,-0.023068299400000002
SRX3995809,0.39216023790000004
SRX3995808,0.4214446081
SRX4619048,0.30843155380000004
SRX4619047,0.4281899885
SRX4619049,0.4758316147
SRX4619050,0.5885219491
SRX3995804,0.10002703410000001
SRX3995805,-0.10002703410000001
SRX5089845,0.11524188640000001
SRX5089844,0.18363687580000002
SRX5089860,-0.0701528931
SRX5089859,-0.0745450361
SRX5089858,0.1446979292
SRX5089854,0.23404806390000002
SRX5089853,0.444968142
SRX5089852,0.4880978443
SRX5089856,0.1632742782
SRX5089855,0.2832382069
SRX5089857,-0.1585918147
SRX5089868,0.6224845606
SRX5089866,0.6953733558
SRX5089867,0.5725264443
SRX5089870,-0.3254942974
SRX5089869,-0.26340778600000003
SRX5089871,-0.4991978071
SRX5089846,-0.3104591551
SRX5089848,-0.37826369060000004
SRX5089847,-0.3398680558
SRX5089849,0.0019542351
SRX5089850,0.2029769136
SRX5089851,0.029939816
SRX5089863,0.121999965
SRX5089861,0.1162351259
SRX5089862,0.17145719880000002
SRX5089865,0.21515400850000002
SRX5089864,-0.0625842138
SRX5388955,0.0420600769
SRX5388957,-0.1005955719
SRX5388954,0.10884376400000001
SRX5388956,-0.050308269100000004
SRX5388960,0.8363220523
SRX5388961,0.9282415198
SRX5388959,0.8395049138
SRX5388958,0.8135902573
SRX5388964,0.2569463524
SRX5388965,0.4329175992
SRX5388962,0.28390892830000003
SRX5388963,0.1957782971
SRX6889335,0.0709303178
SRX6889333,-0.0709303178
SRX6810002,0.152737159
SRX6810004,0.1638848661
SRX6810003,-0.31662202500000003
SRX6810006,1.1934169317
SRX6810005,1.2829470156
SRX6810007,1.1873406521
ERX1818322,-0.08829815910000001
ERX1818321,0.08829815910000001
SRX2617830,-0.6096857219
SRX2617831,-0.4261597546
SRX2617833,-0.7734965327000001
SRX2617832,-0.6563283708000001
SRX2617828,0.1939676031
SRX2617827,0.0652200629
SRX2617829,-0.25918766600000004
SRX3456119,0.1431695423
SRX3456118,-0.7842796638
SRX3456117,0.0494157205
SRX3456101,-0.4328944945
SRX3456099,-0.1728116802
SRX3456100,0.6057061747
SRX3456107,2.3191724345
SRX3456105,2.1769370514
SRX4374122,0.2692938674
SRX4374121,0.349718701
SRX4374123,0.08345962130000001
SRX4374124,0.1513804712
SRX4374125,-0.1829772335
SRX4374126,0.031596762300000004
SRX4374127,0.5160400628
SRX4374128,0.3291276441
SRX4374129,-0.1781264197
SRX4374130,-0.1704225732
SRX4374132,-0.6307209785
SRX4374131,-0.6236219502
SRX4374133,0.561248489
SRX4374135,0.0491261532
SRX4374134,0.5265732237
SRX4374138,-0.7777011834
SRX4374136,-0.22415049310000001
SRX4374137,-0.7224600839
SRX1091379,0.6578691440000001
SRX1091380,0.5979794937
SRX1091377,0.053224121000000006
SRX1091378,-0.053224121000000006
SRX4647145,-0.0074793858
SRX4647146,-0.1133266512
SRX4647147,-0.128322242
SRX4647144,-0.08971738950000001
SRX4647143,0.0598619617
SRX4647142,0.0298554278
SRX4647155,0.1504260878
SRX4647152,0.2111281295
SRX4647153,0.306273063
SRX4647154,-0.0184584384
SRX4647148,0.0008898189
SRX4647149,0.0487483161
SRX4647151,0.146549589
SRX4647150,0.2385202001
SRX4647123,-0.0671459189
SRX4647124,0.0538889976
SRX4647125,0.0132569213
SRX3103185,0.055382303800000005
SRX3103189,0.0561904499
SRX3103187,0.3370079891
SRX3103184,-0.14141583330000002
SRX3103188,-0.0942615369
SRX3103186,0.2356773701
SRX1372110,0.056242322600000005
SRX1372111,-0.0158884571
SRX1372108,-0.0512747712
SRX1372109,0.0512747712
SRX4506085,0.035557112700000004
SRX4506083,0.0334943051
SRX4506089,0.15042545670000002
SRX4506087,0.0783266913
SRX4506077,-0.058212914000000004
SRX4506079,0.13974731270000001
SRX4506075,-0.16254129450000002
SRX4506081,0.0810068958
SRX4506084,-0.48561355030000003
SRX4506086,-0.6182661157
SRX4506088,-0.5670953661
SRX4506090,-0.4124945612
SRX4506078,-0.2922924699
SRX4506080,-0.4509791292
SRX4506082,-0.0992941188
SRX4506076,-0.45531861770000004
SRX5352221,0.7026666168
SRX5352223,0.8051381825
SRX5352222,0.27751192080000003
SRX5352229,0.13796087910000002
SRX5352227,-0.1043716891
SRX5352228,0.0220609435
SRX5352231,-0.2948870487
SRX5352232,-0.0081968722
SRX5352230,-0.40985395210000003
