,0
gene_id,Rv3121
name,cyp141
operon,Op1953
gene_product,cytochrome P450 Cyp141
COG,Energy production and conversion
regulator,"Rv0023,Rv0047c,Rv0081,Rv0135c,Rv0324,Rv0465c,phoP,Rv0767c,trcR,sigI,Rv1353c,whiA,Rv1776c,Rv2250c,Rv3249c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3121"">External Database</a>"
