,0
gene_id,Rv3253c
name,Rv3253c
operon,Op2040
gene_product,cationic amino acid transport integral membrane protein
COG,Amino acid transport and metabolism
regulator,"Rv0324,Rv1353c,Rv1816"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3253c"">External Database</a>"
