,0
gene_id,Rv0753c
name,mmsA
operon,Op483
gene_product,methylmalonate-semialdehyde dehydrogenase
COG,Energy production and conversion
regulator,"mprA,mprB,Rv1353c,Rv3830c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0753c"">External Database</a>"
