,0
gene_id,Rv2685
name,arsB1
operon,Op1691
gene_product,arsenic-transport integral membrane protein ArsB
COG,Inorganic ion transport and metabolism
regulator,"Rv0023,Rv1353c,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2685"">External Database</a>"
