,0
gene_id,Rv2188c
name,pimB
operon,Op1369
gene_product,alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
COG,Cell wall/membrane/envelope biogenesis
regulator,"Rv1776c,Rv1816,Rv2250c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2188c"">External Database</a>"
