,0
gene_id,Rv2324
name,Rv2324
operon,Op1463
gene_product,AsnC family transcriptional regulator
COG,Transcription
regulator,"Rv0023,Rv0081,whiA,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2324"">External Database</a>"
