,0
gene_id,Rv1456c
name,Rv1456c
operon,Op936
gene_product,antibiotic ABC transporter permease
COG,"Post-translational modification, protein turnover,and chaperones"
regulator,"Rv0023,Rv0691c,csoR,Rv1049,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1456c"">External Database</a>"
