sample,Rv1956
SRX3995807,-0.2286559484
SRX3995806,-0.1357492596
SRX3995809,-0.4136364233
SRX3995808,-0.3920417479
SRX4619048,-0.2964147963
SRX4619047,-0.2831307681
SRX4619049,-0.5846799266
SRX4619050,-0.4264475588
SRX3995804,0.1159660636
SRX3995805,-0.1159660636
SRX5089845,-1.2133157177
SRX5089844,-1.3084831853
SRX5089860,0.0956496896
SRX5089859,0.0182618023
SRX5089858,-0.11391149190000001
SRX5089854,-0.6544189926
SRX5089853,-0.7982526062
SRX5089852,-0.8970608704
SRX5089856,-1.0455830489
SRX5089855,-1.3156434602
SRX5089857,-1.1180520893
SRX5089868,0.0110008555
SRX5089866,-0.029084425900000002
SRX5089867,0.1128476222
SRX5089870,-0.3283484036
SRX5089869,-0.24638476210000002
SRX5089871,-0.1684584844
SRX5089846,-1.5947943157000002
SRX5089848,-1.2108353023
SRX5089847,-1.6847824266
SRX5089849,-0.9976410572000001
SRX5089850,-1.4315680295
SRX5089851,-1.074108924
SRX5089863,-1.5797794852
SRX5089861,-1.4687250773
SRX5089862,-1.6627610939
SRX5089865,-0.9882337602000001
SRX5089864,-0.8886544796
SRX5388955,0.0627927004
SRX5388957,-0.0609286931
SRX5388954,-0.013197821600000001
SRX5388956,0.0113338143
SRX5388960,-0.1243966046
SRX5388961,0.1893086301
SRX5388959,-0.19508190990000002
SRX5388958,-0.18203402130000002
SRX5388964,-0.40524982860000003
SRX5388965,-0.3543127061
SRX5388962,-0.1600199616
SRX5388963,-0.36240523350000003
SRX6889335,-0.0708557962
SRX6889333,0.0708557962
SRX6810002,0.0103147966
SRX6810004,0.10433793820000001
SRX6810003,-0.1146527348
SRX6810006,0.2063817558
SRX6810005,0.8139819608000001
SRX6810007,-0.07683748580000001
ERX1818322,0.1018209266
ERX1818321,-0.1018209266
SRX2617830,0.5003093351
SRX2617831,0.5795015037
SRX2617833,0.0941203966
SRX2617832,0.018807620900000002
SRX2617828,0.020485255900000002
SRX2617827,-0.049897820700000005
SRX2617829,0.0294125649
SRX3456119,0.3312705583
SRX3456118,0.1844053077
SRX3456117,0.3933889769
SRX3456101,0.1025197665
SRX3456099,-0.0269785442
