,0
gene_id,Rv0968
name,Rv0968
operon,Op628
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0081,Rv0324,csoR,whiA,Rv1719,Rv1816,Rv2324,Copper Induced,HPT-2b Induced"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0968"">External Database</a>"
