,0
gene_id,Rv0820
name,phoT
operon,Op525
gene_product,phosphate ABC transporter ATP-binding protein PhoT
COG,Inorganic ion transport and metabolism
regulator,"Rv0767c,csoR,Rv1049,Rv1816,Rv2011c,Rv2021c,Rv3066"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0820"">External Database</a>"
