,0
gene_id,Rv3122
name,Rv3122
operon,Op1954
gene_product,hypothetical protein
COG,No COG annotation
regulator,"trcR,Rv1353c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3122"">External Database</a>"
