,0
gene_id,Rv1074c
name,fadA3
operon,Op699
gene_product,beta-ketoacyl CoA thiolase FadA
COG,Lipid transport and metabolism
regulator,"Rv0081,Rv2324,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1074c"">External Database</a>"
