,0
gene_id,Rv3922c
name,Rv3922c
operon,Op2449
gene_product,membrane protein insertion efficiency factor
COG,Function unknown
regulator,"Rv2034,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3922c"">External Database</a>"
