,0
gene_id,Rv0553
name,menC
operon,Op365
gene_product,muconate cycloisomerase
COG,Coenzyme transport and metabolism
regulator,"csoR,Rv1719,Rv1816,devR,Rv3488,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0553"">External Database</a>"
