,0
gene_id,Rv3254
name,Rv3254
operon,Op2041
gene_product,hypothetical protein
COG,Energy production and conversion
regulator,"csoR,Rv1816,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3254"">External Database</a>"
