,0
gene_id,Rv2138
name,lppL
operon,Op1339
gene_product,lipoprotein LppL
COG,Function unknown
regulator,"whiB5,Rv0081,Rv0135c,csoR,Rv1049,Rv2034,Rv2989,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2138"">External Database</a>"
