,0
gene_id,Rv1584c
name,Rv1584c
operon,Op1006
gene_product,phage protein
COG,No COG annotation
regulator,"Rv0081,Rv0324,Rv0474,csoR,trcR,Rv1219c,Rv1353c,pyrR,Rv2011c,Rv2034,Rv2640c,Rv2887,Rv3160c,sigH,Rv3249c,lrpA,kstR2,kstR,espR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1584c"">External Database</a>"
