,0
gene_id,Rv3391
name,acrA1
operon,Op2124
gene_product,acyl-CoA-reductase AcrA
COG,Cell wall/membrane/envelope biogenesis
regulator,"mprA,mprB,whiA,Rv3066"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3391"">External Database</a>"
