,0
gene_id,Rv1616
name,Rv1616
operon,Op1019
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,Rv0047c,Rv0135c,csoR,trcR,Rv1776c,mbcA,Rv2034,Rv3249c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv1616"">External Database</a>"
