,0
gene_id,Rv0697
name,Rv0697
operon,Op454
gene_product,dehydrogenase
COG,Amino acid transport and metabolism
regulator,"Rv0324,Rv0678"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0697"">External Database</a>"
