sample,Rv3098A
SRX3995807,0.0334823095
SRX3995806,-0.19948256050000002
SRX3995809,0.4741428489
SRX3995808,0.276110464
SRX4619048,0.28188979000000003
SRX4619047,0.0456146937
SRX4619049,0.41980995860000003
SRX4619050,0.3437850716
SRX3995804,0.2782540072
SRX3995805,-0.2782540072
SRX5089845,0.2500132747
SRX5089844,-0.044387958000000005
SRX5089860,-0.0457823747
SRX5089859,0.0436864038
SRX5089858,0.0020959709000000003
SRX5089854,0.21370214010000002
SRX5089853,0.2607134598
SRX5089852,0.2824079652
SRX5089856,-0.1220239978
SRX5089855,-0.0478101077
SRX5089857,-0.1412022196
SRX5089868,0.5055903365000001
SRX5089866,0.6875106449
SRX5089867,0.6360091284
SRX5089870,-0.3108717453
SRX5089869,-0.2107928117
SRX5089871,-0.0924602024
SRX5089846,0.4568375013
SRX5089848,0.6024800115
SRX5089847,0.584161354
SRX5089849,0.24164273060000002
SRX5089850,0.23589212710000002
SRX5089851,0.0295053144
SRX5089863,0.7938360805
SRX5089861,0.9800067839000001
SRX5089862,0.8245516660000001
SRX5089865,0.0610310281
SRX5089864,0.18452114220000002
SRX5388955,-0.0110492544
SRX5388957,0.0451324263
SRX5388954,-0.0505594706
SRX5388956,0.0164762987
SRX5388960,-0.5447320252
SRX5388961,-0.346086261
SRX5388959,-0.4594119014
SRX5388958,-0.3721380375
SRX5388964,0.41154162050000004
SRX5388965,0.445099827
SRX5388962,0.4114659416
SRX5388963,0.46309841
SRX6889335,-0.20385431910000001
SRX6889333,0.20385431910000001
SRX6810002,-0.0694120446
SRX6810004,-0.0861242594
SRX6810003,0.15553630400000001
SRX6810006,0.28867369460000003
SRX6810005,0.1760221758
SRX6810007,0.69214082
ERX1818322,0.17884606800000002
ERX1818321,-0.17884606800000002
SRX2617830,-0.2284913342
SRX2617831,-0.3050893646
SRX2617833,-0.0656451653
SRX2617832,-0.0740272364
SRX2617828,0.0220363369
SRX2617827,-0.0779501668
SRX2617829,0.0559138299
SRX3456119,0.6510345564000001
SRX3456118,0.3106289366
SRX3456117,0.2173285959
SRX3456101,-0.20946661090000002
SRX3456099,0.3584998341
SRX3456100,-0.1490332232
SRX3456107,-0.15361077210000001
SRX3456105,-0.2096067774
SRX4374122,0.5833953607
SRX4374121,0.4407310715
SRX4374123,0.4869487236
SRX4374124,0.2293696663
SRX4374125,-0.1487335985
SRX4374126,-0.0806360678
SRX4374127,-0.0858348365
SRX4374128,0.1808181935
SRX4374129,-0.1612006912
SRX4374130,0.26558202880000004
SRX4374132,-0.2866417426
SRX4374131,-0.3256403579
SRX4374133,0.7909654912
SRX4374135,-0.2229689122
SRX4374134,0.3315129557
SRX4374138,-0.1940522527
SRX4374136,0.2256229325
SRX4374137,-0.0031664054000000003
SRX1091379,0.494287203
SRX1091380,0.5113573102
SRX1091377,-0.004436107
SRX1091378,0.004436107
SRX4647145,0.035473918800000004
SRX4647146,0.09264185920000001
SRX4647147,0.0144941318
SRX4647144,0.0546250711
SRX4647143,-0.008664468100000001
SRX4647142,-0.045960603
SRX4647155,-0.249069495
SRX4647152,-0.4166287882
SRX4647153,-0.48569781040000004
SRX4647154,-0.08629356290000001
SRX4647148,-0.2991066456
SRX4647149,-0.4975837966
SRX4647151,-0.4595366776
SRX4647150,-0.5184834237
SRX4647123,-0.07382577180000001
SRX4647124,0.0449446747
SRX4647125,0.028881097
SRX3103185,-0.0821781735
SRX3103189,0.0125199751
SRX3103187,0.1686847015
SRX3103184,-0.0834344094
SRX3103188,-0.0445933873
SRX3103186,0.1280277967
SRX1372110,0.1599487128
SRX1372111,0.1038873911
SRX1372108,0.0968997295
SRX1372109,-0.0968997295
SRX4506085,0.0149555439
SRX4506083,0.0079879353
SRX4506089,0.0143118966
SRX4506087,-0.01683849
SRX4506077,0.0413214331
SRX4506079,-0.145985432
SRX4506075,0.0335389582
SRX4506081,0.0711250407
SRX4506084,-0.2184694047
SRX4506086,-0.1772536984
SRX4506088,-0.043792182400000004
SRX4506090,-0.4144586993
SRX4506078,-0.3540378758
SRX4506080,-0.2432056222
SRX4506082,-0.26172997070000004
SRX4506076,-0.3320674651
SRX5352221,-0.24129370990000001
SRX5352223,0.1200973214
SRX5352222,0.0341996107
SRX5352229,-0.25139577550000003
SRX5352227,0.1391538433
SRX5352228,-0.1115634062
SRX5352231,-2.561923514
SRX5352232,-3.0192214784
SRX5352230,-2.7809596457
SRX5352225,-0.1485862769
SRX5352224,-0.1273312506
SRX5352226,-0.3128411001
SRX5352220,0.0752605741
SRX5352219,-0.1039694314
SRX5352218,0.0287088573
SRX4498228,-0.1401353853
SRX4498224,0.1226286528
SRX4498230,-0.020069157100000002
SRX4498226,-0.0206316185
SRX4498218,-0.024887423000000002
SRX4498216,-0.09375395560000001
SRX4498220,-0.041329489000000004
SRX4498222,0.1599708675
SRX4498225,0.1204583307
SRX4498227,0.1497824876
SRX4498231,0.2308261975
SRX4498229,0.2118792616
SRX4498217,0.1564434993
SRX4498221,0.2139981739
SRX4498219,0.11381210200000001
SRX4498223,0.3151203664
SRX5079928,0.0852211752
SRX5079930,0.08179356160000001
SRX5079929,0.189336167
SRX5079923,0.0874471693
SRX5079924,0.1224614059
SRX5079922,0.1086835715
SRX5079920,-0.0212415274
SRX5079921,-0.1989978021
SRX5079919,0.2202393295
SRX5079926,-0.0691685559
SRX5079925,0.21779147410000002
SRX5079927,-0.0751334535
SRX894005,-0.373563753
SRX894004,-0.32882508920000003
SRX894006,-0.46116788400000003
SRX893999,0.25926714230000003
SRX894000,-0.003310865
SRX893998,-0.25595627730000003
SRX4647489,0.0537747461
SRX4647490,-0.0537747461
SRX4647492,0.0471570799
SRX4647491,0.028728108300000003
SRX4647496,0.24970827750000002
SRX4647495,0.2848984882
SRX4647499,0.0045058637
SRX4647500,-0.0579526267
SRX4647493,0.36290327720000004
SRX4647494,0.1775436228
SRX4647497,-0.1711176147
SRX4647498,0.0729123029
SRX4505482,0.0007486328
SRX4505486,-0.17595459970000002
SRX4505484,0.1940992432
SRX4505473,-0.0864255689
SRX4505476,0.0828226071
SRX4505480,-0.1972146391
SRX4505478,0.0646489351
SRX4505474,0.049743096800000004
SRX4505483,0.0042829745
SRX4505485,-0.0337923152
SRX4505487,-0.0491262368
SRX4505488,-0.1584364426
SRX4505481,-0.1346312133
SRX4505477,-0.1975917579
SRX4505475,-0.2782668533
SRX4505479,-0.0645084223
SRX4605773,-0.2151996363
SRX4605774,0.0806716754
SRX4605772,-0.0022690069
SRX4605771,0.0022690069
SRX5178871,0.1217187289
SRX5178872,-0.1583797948
SRX5178868,0.0927947919
SRX5178870,0.057961931300000005
SRX5178869,-0.1507567232
ERX1404045,-0.1708650972
ERX1404046,0.1708650972
ERX1404043,0.3500251011
ERX1404044,0.0360908479
ERX237502,-2.4103064918
ERX237505,-2.9385999998
ERX237506,-2.7490124306
ERX237500,-3.7307568392
ERX237497,-3.9824879439
ERX237499,-2.5500357324
ERX237507,-0.3713304012
ERX237496,0.0184665765
ERX237504,0.3528638247
ERX3772318,-0.2011515761
ERX3772320,-0.2186617981
ERX3772319,-0.0852940475
ERX3772321,-0.10289602
ERX3772322,0.0071057905000000005
ERX3772323,0.0957902296
SRX4314262,-0.30476490370000003
SRX4314263,-0.07737297380000001
SRX4314261,0.3821378775
SRX4314265,-0.3081054345
SRX4314266,-0.32929828440000003
SRX4314264,0.0392543171
SRX4314268,0.039731098400000005
SRX4314267,-0.0758554603
SRX4314271,0.21164219410000001
SRX4314272,0.2622849236
SRX4314275,-0.4723869141
SRX4314274,0.15395784170000001
SRX4314273,0.7036878592
SRX4314278,-0.5980727073000001
SRX4314276,-0.174660433
SRX4314281,0.021368098000000002
SRX4314279,-0.0410854081
SRX4314280,0.0327300009
SRX4314284,-0.3623412187
SRX4314283,0.2283888271
SRX4314282,0.009369296000000001
SRX4314293,0.1719497385
SRX4314292,0.2760588534
SRX4314291,-0.4350363358
SRX4314297,-0.5708547596
SRX4314298,-0.0187233961
SRX4314299,-0.5675320137000001
SRX4314302,-0.7531756946
SRX4314301,-0.12749931850000001
SRX4314300,-0.355051212
SRX4314305,-0.3583171711
SRX4314304,0.6142173133000001
SRX4314303,0.3137148489
SRX4314309,0.25665417620000003
SRX4314306,0.6899721967
SRX4314308,-0.3531292176
SRX4314307,0.2936750319
SRX4314311,-0.3189986155
SRX4314317,0.9276912907
SRX4314316,0.9633723255000001
SRX4314318,1.2922779094
SRX4314319,1.3202143749
SRX4314331,1.1924763318
SRX4314330,1.2533740364
SRX4314332,1.092649697
SRX4314335,0.4886293423
SRX4314334,0.5702925809
SRX4314333,0.4887703208
SRX4314338,0.1957363789
SRX4314336,0.4885178865
SRX4314337,0.5207266109
SRX4314339,-0.2912132967
SRX4314340,0.19004439650000002
SRX4314341,-0.1761140625
SRX3686762,-0.5923227042
SRX3686763,-0.7032107964000001
SRX3686761,-0.6723346095
SRX3686765,-0.0710900631
SRX3686769,-0.0749045068
SRX3686766,0.1355303408
SRX3686768,0.224346504
SRX3686764,-0.0556934144
SRX3686767,0.0211380018
SRX3686788,-0.10055692670000001
SRX3686791,-0.113620516
SRX3686792,0.1268296429
SRX3686793,0.2254649408
SRX3686790,-0.12283896870000001
SRX3686789,-0.0152781723
SRX3686829,-0.27766422820000003
SRX3686830,-0.3608554262
SRX3686828,-0.525769371
SRX3686819,0.021554245
SRX3686818,0.0038753292000000003
SRX3686817,-0.1135079913
SRX3686822,0.2654981319
SRX3686820,0.3182480253
SRX3686821,0.3139799405
SRX3686743,-0.9682697782
SRX3686744,-0.7587140508
SRX3686745,-0.8011367223
SRX3686772,-0.7314153479000001
SRX3686770,-0.7150658482000001
SRX3686771,-0.6783774717000001
SRX3686794,-0.13474521920000002
SRX3686796,-0.0254368176
SRX3686751,-0.9105818517000001
SRX3686749,-0.7976133312
SRX3686750,-0.7825689901
SRX3686778,-0.6202179212000001
SRX3686777,-0.7754187704000001
SRX3686776,-0.7635226730000001
SRX3686800,-0.2961144343
SRX3686801,-0.4087364754
SRX3686755,-0.9943919267
SRX3686757,-0.9032634669
SRX3686756,-0.8989321832
SRX3686784,-0.7135124588
SRX3686783,-0.6426115856
SRX3686782,-0.8672986115
SRX3686809,-0.3291320715
SRX3686807,-0.3514382051
SRX3686808,-0.24407617480000002
SRX3686787,-0.1805561475
SRX3686786,-0.364322764
SRX3686785,-0.29726934850000003
SRX3686799,-0.0206041369
SRX3686797,-0.0734821606
SRX3686798,0.0951306063
SRX3686746,-0.7844468124
SRX3686748,-0.6508292947000001
SRX3686747,-0.6910523518
SRX3686773,-0.2863038995
SRX3686774,-0.45391390600000003
SRX3686775,-0.3568769216
SRX3686754,-0.6286328217
SRX3686753,-0.6750803664
SRX3686752,-0.6124270254
SRX3686780,-0.19308506390000002
SRX3686779,-0.1962023671
SRX3686781,-0.0756982654
SRX3686806,0.19087664910000002
SRX3686805,0.1263119543
SRX3686758,-0.413915847
SRX3686760,-0.39875387030000004
SRX3686759,-0.5375698735000001
SRX3686810,0.2819271803
SRX3686811,0.3855290376
SRX3686812,0.330389323
SRX3686813,-0.6164259913
SRX3686815,0.47763404270000004
SRX3686816,0.5271368382
SRX3686823,-0.7468893298
SRX3686824,-0.5746381586
SRX3686825,-0.0949437157
SRX3686827,0.044522915600000004
SRX3686826,0.10054659810000001
SRX7054191,-0.0861196531
SRX7054189,-0.0694100946
SRX7054190,0.1555297477
SRX7054193,1.6915898248999999
SRX7054192,1.9685623616
SRX7054194,2.3110286214
SRX4506284,0.190116331
SRX4506280,0.4203443942
SRX4506282,0.5593615329
SRX4506278,0.5071810326
SRX4506274,-0.1936238193
SRX4506273,0.0947828426
SRX4506271,0.023115283400000002
SRX4506276,0.07572569330000001
SRX4506283,0.1119715263
SRX4506279,0.0880356095
SRX4506285,0.083993973
SRX4506281,0.0509858299
SRX4506275,-0.0650699346
SRX4506277,-0.1406047052
SRX4506272,0.2055390842
SRX2923393,-0.0274023451
SRX2923394,0.0274023451
SRX2923398,0.5062599308
SRX2923397,0.5787250905
SRX2923395,-0.2833070486
SRX2923396,-0.246424465
SRX2923400,-1.896658343
SRX2923401,-1.6048881549
SRX2923403,-1.1878034788
SRX2923402,-1.4231463078
SRX6853288,-0.0849226904
SRX6853287,0.1294021671
SRX6853286,-0.0150932615
SRX6853284,0.050994600200000004
SRX6853285,0.10482102160000001
SRX6853283,-0.1558156218
SRX4319040,-0.0103369381
SRX4319041,0.0017729985
SRX4319039,0.0085639397
SRX4314613,-1.0272811913
SRX4314614,-0.8604341511
SRX4314615,-1.0862635872
SRX4314632,-0.3667913242
SRX4314631,-0.5606187456
SRX4314633,-0.5988850344000001
SRX4314622,-1.0203177883
SRX4314623,-0.787404893
SRX4314624,-0.8913974488
SRX4314611,-0.1042329778
SRX4314610,-0.00047379970000000003
SRX4314612,0.1047067774
SRX4314630,-0.0818846222
SRX4314628,-0.07503999010000001
SRX4314629,-0.0939232707
SRX4314619,0.2550979966
SRX4314621,0.2638492275
SRX4314620,0.10819635620000001
SRX7119390,0.1854078939
SRX7119388,-0.1854078939
SRX7119386,0.4516227812
SRX7119385,0.6797913262
SRX7119387,0.0466415379
SRX3746749,-0.2567970768
SRX3746748,-0.3348041856
SRX3746751,0.2614828644
SRX3746750,0.0968564875
SRX3746752,0.0678630088
SRX3746753,0.2502595076
SRX3746755,-0.1235330424
SRX3746754,0.1235330424
SRX2345943,-0.1721444956
SRX2345942,0.1721444956
SRX2345941,0.0326757522
SRX2345940,-0.18442870990000002
SRX3992217,-0.1099833883
SRX3992216,-0.12831122550000001
SRX3992214,-0.5563272285
SRX3992215,-0.5169776319
SRX3992221,-0.7611913122
SRX3992220,-0.5480409733
SRX3992219,-0.5122026116
SRX3992218,-0.560225655
SRX3992201,-0.5522152004
SRX3992200,-0.5283103162
SRX3992198,-0.0969630556
SRX3992199,-0.212836098
SRX3992202,-0.0389441602
SRX3992203,0.0258464805
