,0
gene_id,Rv3804c
name,fbpA
operon,Op2383
gene_product,diacylglycerol acyltransferase/mycolyltransferase Ag85A
COG,Function unknown
regulator,"Rv0135c,csoR,Rv1049,Rv1353c,Rv2011c,sigC,kstR"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3804c"">External Database</a>"
