,0
gene_id,Rv2229c
name,Rv2229c
operon,Op1401
gene_product,hypothetical protein
COG,Function unknown
regulator,Rv1776c
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2229c"">External Database</a>"
