,0
gene_id,Rv2698
name,Rv2698
operon,Op1700
gene_product,transmembrane protein
COG,Function unknown
regulator,csoR
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2698"">External Database</a>"
