,0
gene_id,Rv3707c
name,Rv3707c
operon,Op2316
gene_product,hypothetical protein
COG,Cell wall/membrane/envelope biogenesis
regulator,"Rv0135c,csoR,Rv1816,Rv2989"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3707c"">External Database</a>"
