,0
gene_id,Rv3025c
name,iscS
operon,Op1898
gene_product,cysteine desulfurase
COG,Amino acid transport and metabolism
regulator,"Rv0023,Rv1353c,Rv2021c,Rv2034"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3025c"">External Database</a>"
