,0
gene_id,Rv2431c
name,PE25
operon,Op1538
gene_product,PE family protein PE25
COG,Lipid transport and metabolism
regulator,"Rv0023,mprB"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2431c"">External Database</a>"
