,0
gene_id,Rv0092
name,ctpA
operon,Op61
gene_product,cation transporter ATPase A
COG,Inorganic ion transport and metabolism
regulator,"Rv0023,Rv0678,csoR,Rv1255c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0092"">External Database</a>"
