,0
gene_id,Rv0608
name,vapB28
operon,Op400
gene_product,antitoxin VapB28
COG,Function unknown
regulator,"vapB27,Rv0767c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv0608"">External Database</a>"
