,0
gene_id,Rv2876
name,Rv2876
operon,Op1807
gene_product,transmembrane protein
COG,Function unknown
regulator,"Rv0023,sigK,Rv0465c,Rv0767c,Rv1353c,Rv1776c,Rv2642,Rv3249c,Rv3736"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2876"">External Database</a>"
