,0
gene_id,Rv2426c
name,Rv2426c
operon,Op1534
gene_product,hypothetical protein
COG,Function unknown
regulator,"Rv0023,Rv0678,Rv3249c"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv2426c"">External Database</a>"
