,0
gene_id,Rv3887c
name,eccD2
operon,Op2432
gene_product,ESX-2 secretion system protein EccD
COG,Function unknown
regulator,"Rv0023,csoR,blaI,mbcA,Rv2011c,lsr2"
link,"<a href=""https://mycobrowser.epfl.ch/genes/Rv3887c"">External Database</a>"
